wordcontent,sentences,index
ചെയ്യാന്‍,"പുതിയ ടൂറിസ്റ്റ് കേന്ദ്രങ്ങളെ , യാത്ര ചെയ്യാന്‍ സാധ്യത ഉള്ളവരുടെ മുന്നില്‍ ആദായകരമായ വ്യവസ്ഥകള് ഓടെ അവതരിപ്പിക്കുമ്പോള് പുതിയ സഞ്ചാരികളെ ഒരു പരിധി വരെ സൃഷ്ടിക്കാന്‍ സാധിക്കുന്നു .",128
ചെയ്യാന്‍,നൈല്‍യാത്രയും പിരമിഡുകള്‍ തേടി ഉള്ള യാത്രയും എല്ലാവിധ സന്ദര്‍ശകര്‍ക്കും അനുയോജ്യമായ രീതിയില്‍ വിപണനം ചെയ്യാന്‍ അവര്‍ക്ക് നിഷ്പ്രയാസം സാധിച്ചു .,237
ചെയ്യാന്‍,ലോകത്ത് അവര്‍‍‍ക്ക് വിപണനം ചെയ്യാന്‍ അനേകമനേകം കടപ്പുറങ്ങളും വന്യമൃഗസങ്കേതങ്ങളും ഉള്ളപ്പോള്‍ ‍നമ്മുടെ നാടിനോട് പ്രത്യേകിച്ചൊരു മമത പ്രതീക്ഷിക്കുന്നതില്‍‍ അര്‍‍ത്ഥം ഇല്ല .,449
ചെയ്യാന്‍,"എന്നാല്‍ , ആഗോളടൂറിസത്തിന്റെ ഗതിവിഗതികളെ നിയന്ത്രിക്കുന്നതിനോ സ്വാധീനിക്കുന്നതിനോ ഗവണ്മെന്റുകള്‍ക്ക് വളരെ കുറച്ചു മാത്രമേ ചെയ്യാന്‍ ഉള്ളൂ എന്നത് ആണ് വാസ്തവം .",780
ചെയ്യാന്‍,ഇറക്കുമതിലൂടെ നഷ്ടം ആകുന്ന വിദേശനാണ്യം സംരക്ഷിക്കാന്‍ കഴിയുന്ന പരിപാടികള്‍ ആസൂത്രണം ചെയ്യാന്‍ കഴിഞ്ഞു എങ്കിലേ അതിന്റെ സാമ്പത്തികനേട്ടം വര്‍‍‍‍‍‍‍ദ്ധിപ്പിക്കാന്‍ കഴിയൂ .,1135
സാധാരണ,ടൂറിസ്റ്റുകളെ അവരുടെ യാത്രാലക്ഷ്യത്തിന്റെ അടിസ്ഥാനത്തില്‍‍ സാധാരണ വിഭജിച്ച് കാണാറുണ്ട് .,157
സാധാരണ,മതപരമായ സന്ദര്‍‍ശനങ്ങള്‍ നടത്തുന്നവരെ തീര്‍ത്ഥാടകര്‍‍ എന്ന് സാധാരണ പറയാറുണ്ട് എങ്കിലും സാങ്കേതികമായ അര്‍‍ത്ഥത്തില്‍‍ ടൂറിസ്റ്റുകള്‍ തന്നെ ആണ് അവരും .,175
സാധാരണ,"മറ്റു ചിലര്‍‍ക്ക് അംഗീകൃത പരിപാടിയില്‍‍ ഉള്‍പ്പെടുത്തിയിട്ടില്ലാത്ത കാഴ്ച്ചകള്‍ കാണാനും , സാധാരണ മനുഷ്യരും ആയി ഇടപഴകാനും അവരുടെ ജീവിതരീതികള്‍ മനസ്സിലാക്കാനും താത്പര്യം ഏറിയെന്നിരിക്കും .",205
സാധാരണ,അപ്പോഴേയ്ക്കും യുദ്ധാവശ്യത്തിനു വേണ്ടി പരിഷ്ക്കരിച്ചെടുത്ത മോട്ടോര്‍ക്കാറിന്റെ സാങ്കേതികവൈദഗ്ധ്യം സാധാരണ യാത്രക്കാര്‍ക്ക് അനുഭവവേദ്യം ആയി .,257
സാധാരണ,അത് സംഭവിക്കാതിരിക്കുമ്പോഴ് ആണ് ടൂറിസം ഒരു വലിയ ബാധ്യതയും സമ്പന്നരുടെ വിനോദവും ആയി സാധാരണ ജനങ്ങള്‍‍ കാണുന്നത് .,306
സാധാരണ,"ഈ സായാഹ്നവിനോദങ്ങളില്‍ തങ്ങള്‍ സന്ദര്‍ശിക്കുന്ന രാജ്യത്തെ സാമൂഹ്യരീതികളും ആചാരങ്ങളും വ്യത്യസ്തങ്ങള്‍ ആണ് എന്ന് മനസ്സിലാക്കുന്നുണ്ട് എങ്കിലും ഒന്നോ രണ്ടോ ആഴ്ചത്തേയ്ക്ക് വിശ്രമത്തിനും വിനോദത്തിനും ആയി , പലപ്പോഴും തങ്ങളുടെ കുടുംബവും ആയോ കാമുകിയും ആയോ ചെന്നെത്തുന്ന ടൂറിസ്റ്റ് വലിയ വിട്ടുവീഴ്ചകള്‍ക്ക് ഒന്നും സാധാരണ തയ്യാറാകാറില്ല .",588
ചെയ്യും,മറ്റു മാര്ഗ്ഗങ്ങളിലൂടെ ഒരു രാജ്യം നേടുന്ന വിദേശനാണ്യം പുറത്തേയ്ക്ക് ഒഴുകിപ്പോകാന്‍ അത് ഒരു ഉപാധി ആയിത്തീരുകയും ചെയ്യും .,278
ചെയ്യും,"അതേസമയം , ആരും അറിയാതെ കിടക്കുന്ന സ്മാരകങ്ങള്‍ അവഗണിക്കപ്പെട്ട് നശിച്ചുപോവുകയും ചെയ്യും .",553
ചെയ്യും,അവിടത്തെ കച്ചവടസാദ്ധ്യതകളെ ബാധിക്കുന്ന തരത്തില്‍ ഉള്ള പരിഷ്കാരങ്ങളെ സ്ഥാപിതതാത്പര്യങ്ങള്‍ പരാജയപ്പെടുത്തുക തന്നെ ചെയ്യും .,708
ചെയ്യും,അവയെ വളരാനന് അനുവദിച്ചാല്‍ അവയ്ക്ക് നിയമങ്ങളെക്കാളും ഗവണ്മെന്റുകളേക്കാളും ശേഷി കൈവരുകയും ചെയ്യും .,713
ചെയ്യും,ടൂറിസം ഇല്ലാതെ തന്നെ ഈ പ്രശ്നങ്ങള്‍ നിലനില്ക്കുകയും ചെയ്യും .,719
ചെയ്യും,ഇതിന് അനുരൂപമായ വളര്ച്ചയും പ്രതികരണവും ആതിഥേയരാജ്യങ്ങളിലും ഉളവാക്കാന്‍ സാധിക്കും എങ്കില്‍ ടൂറിസം വികസനത്തിന്റെ ഗുണഫലങ്ങള്‍ കൂടുതല് സമീകൃതമായി ലഭ്യം ആയിത്തുടങ്ങുകയും പ്രതികൂലമായ പാര്ശ്വഫലങ്ങള്‍ ഒഴിവാക്കാന്‍ സാധിക്കുകയും ചെയ്യും .,729
തന്റെ,തന്റെ ന്യൂനതകള്‍ ഒന്നും പതിയാത്ത സംതൃപ്തമായ ഒരു സെല്‍ഫി എടുക്കാനായി മണിക്കൂറുകള്‍ ചെലവിടാന്‍ ഇവര്‍ക്ക് യാതൊരു മടിയും ഇല്ല .,33
തന്റെ,ഒരു ആഴ്ച്ചത്തെ അധ്വാനത്തിന് ശേഷം വാരാന്ത്യത്തില്‍‍ വിശ്രമിക്കേണ്ടത് തന്റെ അവകാശം ആണ് എന്ന് ഇന്ന് സ്ഥാപിക്കപ്പെട്ടിരിക്കുന്നു .,119
തന്റെ,എന്നാല്‍‍ ഒരു പ്രത്യേക സ്ഥലം ഒരു ടൂറിസ്റ്റ് തന്റെ യാത്രയ്ക്ക് ആയി തെരെഞ്ഞെടുക്കുന്ന പ്രക്രിയയെ പറ്റി മനസ്സിലാക്കുന്നത് ഈ വ്യവസായത്തെ പറ്റി കൂടുതല്‍‍ ഉള്‍ക്കാഴ്ച്ച നല്‍കാന്‍ സഹായിക്കും .,209
തന്റെ,തന്റെ ആവശ്യത്തിന് ഇണങ്ങുന്നത് ആണ് ഒരു സ്ഥലം എന്ന് ഒരാള്‍ പല പല മാര്‍‍ഗ്ഗങ്ങളിലൂടെ സങ്കല്‍പിക്കാന്‍ തുടങ്ങുന്ന ഇടത്ത് തീരുമാനപ്രക്രിയ ആരംഭിക്കുകയാണ് .,213
തന്റെ,ഫ്രാന്‍സും സ്വിറ്റ്സര്‍ലാന്‍ഡും എല്ലാം തന്റെ മുമ്പില്‍ അനന്തസാധ്യതകള്‍ തുറന്ന് കാട്ടുന്നതായി അദ്ദേഹം രേഖപ്പെടുത്തി .,219
തന്റെ,തന്റെ യാത്രക്കാര്‍ ഒരിടത്തേയ്ക്ക് പോകുന്നതിനു മുമ്പ് അവിടത്തെ സൗകര്യങ്ങളെ കുറിച്ച് ഉള്ള സമഗ്രമായ പഠനം നടത്തുക എന്നത് ആയിരുന്നു ഏറ്റവും വലിയ സവിശേഷത .,222
സ്ഥലം,"മറ്റൊരു അര്‍‍ത്ഥത്തില്‍‍ , ഒരു സ്ഥലം ടൂറിസ്റ്റ്ഭൂപടത്തില്‍‍ പ്രബലം ആയിത്തീരണം എങ്കില്‍‍ ഇത്തരം ബഹുരാഷ്ട്രകമ്പനികളുടെ ഒത്താശ കൂടിയേതീരൂ .",107
സ്ഥലം,എന്നാല്‍‍ ഒരു പ്രത്യേക സ്ഥലം ഒരു ടൂറിസ്റ്റ് തന്റെ യാത്രയ്ക്ക് ആയി തെരെഞ്ഞെടുക്കുന്ന പ്രക്രിയയെ പറ്റി മനസ്സിലാക്കുന്നത് ഈ വ്യവസായത്തെ പറ്റി കൂടുതല്‍‍ ഉള്‍ക്കാഴ്ച്ച നല്‍കാന്‍ സഹായിക്കും .,209
സ്ഥലം,തന്റെ ആവശ്യത്തിന് ഇണങ്ങുന്നത് ആണ് ഒരു സ്ഥലം എന്ന് ഒരാള്‍ പല പല മാര്‍‍ഗ്ഗങ്ങളിലൂടെ സങ്കല്‍പിക്കാന്‍ തുടങ്ങുന്ന ഇടത്ത് തീരുമാനപ്രക്രിയ ആരംഭിക്കുകയാണ് .,213
