treedepth,sentences
5,ബോട്ടിങ് നടത്താം എന്ന ഒരു ബോര്‍ഡും .
2,12 കിലോമീറ്റര്‍ ഉണ്ട് .
3,കാടിന് നടുവിലൂടെ ആണ് പാത .
3,അവിടെ എത്തിയപ്പോഴേക്കും സമയം കഴിഞ്ഞുപോയിരുന്നു .
2,എന്തായാലും നല്ല സ്ഥലം .
2,ഭവാനിനദിയില്‍ കൊട്ടവഞ്ചിയില് ഒരു കറക്കം .
3,അത് ആണ് ഇവിടെ ചെയ്യാനുള്ളത് .
4,ഭവാനി നദിയിലൂടെ കാടും കാനനജീവിതവും ആസ്വദിച്ച് ഒരു യാത്രയ്ക്കും ഇവിടെ സൗകര്യം ഉണ്ട് .
4,ഒപ്പം ആദിവാസിജീവിതവും അവരുടെ ആചാരസവിശേഷതകളും മനസിലാക്കാം .
2,രാവിലെ പത്ത് മണി മുതല്‍ 12.30 വരെ ആണ് ഈ യാത്ര .
5,"ഒരുമണിക്കൂര്‍ ട്രക്കിങ് , ഭവാനിപ്പുഴയില്‍ ഒരു കുളി എന്നിവയും യാത്രയുടെ ഭാഗം ആണ് ."
3,ചെക്ക്‌പോസ്റ്റില്‍ വനംവകുപ്പ് ഉദ്യോഗസ്ഥന്റെ അടുത്ത് ചെന്നു .
3,ഇപ്പോള്‍ വീരപ്പന്‍ മീശ അല്ല അവിടെ ഉള്ളത് .
4,മീശ ഇല്ലാത്ത ഒരു പഞ്ചപാവം .
2,കിട്ടാറുള്ള പടി കിട്ടാത്തതുകൊണ്ടായിരിക്കാം .
4,തുറക്കാന്‍ വന്ന സഹായിക്ക് പക്ഷേ ഒരു വൈക്ലബ്യം .
3,വീണ്ടും കേരളത്തിന്റെ ദുര്‍ഘടമായ പാതയിലൂടെ അഗളിയിലേക്ക് .
2,വഴിക്ക് ചാവടിയൂര്‍ പാലത്തിനു കീഴെ ഭവാനിപുഴയില്‍ ഒരു മുങ്ങിക്കുളി .
2,ക്ഷീണം അലിഞ്ഞൊഴുകി പോയി .
5,"എന്നുവച്ചാല്‍ ഇന്ത്യയില്‍ എത്തുന്ന സന്ദര്‍ശകരില്‍ 5ശതമാനം കേരളത്തില്‍ എത്തിയത് , അഥവാ ഇന്ത്യന്‍ ടൂറിസത്തില്‍‍ കേരളം 5ശതമാനം മാത്രം ആണ് സംഭാവന ചെയ്യുന്നത് ."
5,50ലക്ഷം വിദേശികള്‍‍ അടുത്ത അഞ്ച് വര്‍ഷങ്ങള്‍ കഴിയുമ്പോള്‍ ഇന്ത്യയില്‍ എത്തുമ്പോള്‍ അതിന്റെ 10 ശതമാനം 5ലക്ഷം പേര്‍ കേരളത്തില്‍ എത്തും എന്ന് ആണ് ഇപ്പോഴത്തെ കണക്കുകൂട്ടല്‍ .
7,ഇന്ത്യന്‍ ടൂറിസത്തിന്റെ പത്ത് ശതമാനം നിയന്ത്രിക്കുന്ന സ്ഥാനം കൈയടക്കണം എന്നത് ആണ് കേരളത്തിന്റെ ലക്ഷ്യം .
8,മറ്റൊരു അര്‍ത്ഥത്തില്‍ ഇന്ത്യയില്‍ എത്തുന്ന ടൂറിസ്റ്റുകളുടെ എണ്ണം ഇരുപതുലക്ഷത്തില്‍ നിന്ന് അമ്പതുലക്ഷം ആക്കുന്നതിനേക്കാള്‍ ശ്രമകരം ആയിരിക്കും കേരളത്തില്‍ എത്തുന്നവരുടെ എണ്ണം ഒന്നേകാല്‍ ലക്ഷത്തില്‍ നിന്ന് 5ലക്ഷം ആക്കുക‌ .
2,അതേസമയം അത് അത്ര ദുസ്സാദ്ധ്യമായ കാര്യം ആണോ ?
5,വിപണനത്തില്‍ നാം നേടിയിട്ടുളള വിജയം നമുക്ക് ആത്മവിശ്വാസം നല്‍കേണ്ടത് ആണ് .
7,സംസ്ഥാനത്തിന് ഉള്ളിലെ താമസസഞ്ചാരസൗകര്യങ്ങള്‍ മെച്ചപ്പെടുത്തുന്ന കാര്യത്തില്‍ ഉണ്ടാവുന്ന ശ്രദ്ധ ഈ ലക്ഷ്യം നേടുന്നതിന് നമ്മെ പ്രാപ്തര് ആക്കാതിരിക്കില്ല .
5,സംസ്ഥാനത്തിന് ഉള്ളിലെ മൂന്ന് വിമാനത്താവളങ്ങള്‍ക്ക് കൈവന്നുകൊണ്ടിരിക്കുന്ന അഭിവൃദ്ധി വിദേശങ്ങളില്‍ നിന്നും നേരിട്ട് വിമാനങ്ങള്‍ സ്വീകരിക്കാന്‍ അവയെ സജ്ജം ആക്കും .
7,തിരുവനന്തപുരം വഴി മാത്രമേ കേരളത്തില്‍ വന്നെത്താന്‍ കഴിയൂ എന്ന സ്ഥിതി മാറുന്നതോട് ഒപ്പം കോവളം കടപ്പുറത്തിനെ മാത്രം ആശ്രയിക്കുന്ന ഇപ്പോഴത്തെ സ്ഥിതിക്ക് മാറ്റം വരും .
7,കൊച്ചിയും കോഴിക്കോടും കേന്ദ്രം ആയി പുതിയ സര്‍ക്യൂട്ടുകള്‍ നിലവില്‍ വരികയും ടൂറിസംസാധ്യത ഉള്ള പുതിയ സ്ഥലങ്ങള്‍ ടൂറിസംകേന്ദ്രങ്ങള്‍ ആയി വികസിക്കുകയും ചെയ്യും .
3,എവിടെ നിന്ന് ആയിരിക്കും ഈ അഞ്ചുലക്ഷം വിദേശടൂറിസ്റ്റുകള്‍‍ ഇവിടെ എത്തുക ?
9,പശ്ചിമയൂറോപ്യന്‍ രാജ്യങ്ങളുടെ മേല്‍ക്കോയ്മ നിലനില്ക്കും എങ്കിലും ജപ്പാനും ഹോങ്കോങ്ങും എല്ലാം അവരുടെ സാമ്പത്തികവളര്‍ച്ചയുടെ പാര്‍ശ്വഫലം ആയി യാത്ര പോവാന്‍ കഴിവ് ഉള്ള സമ്പന്നരായ അനേകം യുവതീയവാക്കളെ സൃഷ്ടിക്കും എന്ന കാര്യത്തില്‍ സംശയം ഇല്ല .
9,ഇന്ത്യയുടെ മാറിവരുന്ന പ്രതിച്ഛായയും കേരളത്തിന്റെ തനത് വ്യക്തിത്വവും സഞ്ചാരസൗകര്യങ്ങളും വ്യോമയാനബന്ധങ്ങളും എല്ലാം ചേര്‍ന്ന് ഈ പൂര്‍വ്വേഷ്യന്‍ രാജ്യങ്ങളില്‍ നിന്ന് ഒരുലക്ഷം ടൂറിസ്ററുകളെ എങ്കിലും അടുത്ത അഞ്ചു വര്‍ഷങ്ങള്‍ കഴിയുമ്പോള്‍ ഓരോ വര്‍ഷവും കേരളത്തില്‍ എത്തിക്കും എന്ന് അനുമാനിക്കുന്നതില്‍ തെററ് ഇല്ല .
8,പശ്ചിമയൂറോപ്യന്‍ രാജ്യങ്ങളില്‍ നിന്നും പരമ്പരാഗത ടൂറിസ്ററകളില് നിന്നും ഉള്ള ടൂറിസ്റ്റുകളുടെ വരവില്‍ സ്വാഭാവികമായി ഉണ്ടാവുന്ന വര്‍ദ്ധനവ് രണ്ടരലക്ഷം പേരെ എങ്കിലും കേരളത്തില്‍ എത്തിക്കും .
7,ഭൂമിശാസ്ത്രപരമായി നമ്മളോട് അടുത്തു കിടക്കുന്ന ടൂറിസംരംഗത്ത് നല്ല വിജയം നേടിയിട്ടുള്ള മാലദ്വീപ് ശ്രീലങ്ക സിംഗപ്പൂര്‍ ഗള്‍ഫ് രാജ്യങ്ങള്‍‍ എന്നീ സ്ഥലങ്ങളില്‍ നിന്നും ഉചിതമായ പ്രചാരണ പരിപാടികളിലൂടെ അമ്പതിനായിരം ടൂറിസ്ററ്കളെ കേരളത്തില്‍ എത്തിക്കാനും വിഷമം ഇല്ല .
7,വംശീയമായ ബന്ധം ഉള്ള ഇസ്രായേല്‍ ദക്ഷിണാഫ്രിക്ക എന്നീ സ്ഥലങ്ങളില്‍ നിന്നും ബോധപൂര്‍വ്വം ഇത്വരെ വികസിപ്പിച്ചെടുത്തിട്ടില്ലാത്ത സ്കാന്‍ഡിനേവിയന്‍ രാജ്യങ്ങള്‍‍ മദ്ധ്യേഷ്യന്‍ റിപ്പബ്ലിക്കുകള്‍ എന്നിവിടങ്ങളില്‍ നിന്നും ഒരു അമ്പതിനായിരം സന്ദര്‍ശകരെ ആകര്‍ഷിക്കാം .
9,ഇതുകൂടാതെ ഇന്ത്യയിലെ അറിയപ്പെട്ട ടൂറിസ്റ്റ് കേന്ദ്രങ്ങള്‍ ആയ ആഗ്ര ജയ്പൂര്‍ ഡല്‍ഹി ഗോവ എന്നീ സ്ഥലങ്ങളില്‍ എത്തുന്ന സഞ്ചാരികളുടെ യാത്രാപരിപാടികളില്‍ കേരളത്തെ കൂടി ഉള്‍പ്പെടുത്താന്‍ ശ്രമിക്കുക വഴി മറ്റൊരു അരലക്ഷം ടൂറിസ്റ്റുകളെ കേരളത്തില്‍ എത്തിക്കാം .
5,ബേക്കല്‍ ടൂറിസംപദ്ധതി അജനൂര്‍ പള്ളിക്കര ഉദുമ ചെമ്മനാട് എന്നീ നാലു പഞ്ചായത്തുകളില്‍ ആയി 430ഹെക്ടര്‍ സ്ഥലത്ത് ആയിരിക്കും നിലവില്‍വരിക .
3,ഒമ്പതു വികസനമേഖലകള്‍ ആയി ആസൂത്രണത്തിന്റെ സൗകര്യത്തിന് ആയി പദ്ധതിപ്രദേശത്തെ വിഭജിച്ചിരിക്കുന്നു .
2,ഈ ഒമ്പതു വികസനമേഖലകളില്‍ 15 റിസോര്‍ട്ട് വികസനപ്രദേശങ്ങള്‍ മാസ്റ്റര്‍ വ്യക്തമായി കണ്ടെത്തിയിട്ടുണ്ട് .
