wordcontent,sentences,index
ಭಾರತದಲ್ಲಿ,ಇಡೀ ಭಾರತದಲ್ಲಿ ಜೆಮಿಯಮಿಲಿಯ ಹೆಸರಾಂತ ಶಿಕ್ಷಣ ಸಂಸ್ಥೆ .,769
ಭಾರತದಲ್ಲಿ,ಭಾರತದಲ್ಲಿ ಎಲ್ಲಾ ವರ್ಗದ ಜನರೂ ಅಡಿಕೆಯನ್ನು ಅಗಿಯಲು ಬಹುವಾಗಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ .,809
ಇರಲಿಲ್ಲ,ಹಳ್ಳಿಯ ಹೆಂಗಸರು ಸಹ ಹೆಚ್ಚಿನ ಉತ್ಸಾಹದಿಂದ ಭಾಗವಹಿಸದೆ ಉಳಿಯುತ್ತಾ ಇರಲಿಲ್ಲ .,152
ಇರಲಿಲ್ಲ,ಆದರೆ ಆ ಪುಸ್ತಕಗಳನ್ನು ವಿದ್ಯಾರ್ಥಿಗಳು ಎಷ್ಟರಮಟ್ಟಿಗೆ ಓದಿರುವರು ಎಂಬುದನ್ನು ಪರಿಶೀಲಿಸಲು ಅವಕಾಶ ಇರಲಿಲ್ಲ .,242
ಇರಲಿಲ್ಲ,2 ಒದಗಿಸಿದ ಸಾಹಿತ್ಯದ ಪೈಕಿ ಅನೇಕವು ಕಲಿತವರ ಮಟ್ಟಕ್ಕೆ ಇರಲಿಲ್ಲ ಹಾಗೂ ಅವರ ಅಭಿರುಚಿಗೆ ಅನುಗುಣ ಆಗಿರಲಿಲ್ಲ .,244
ಇರಲಿಲ್ಲ,ನೋಡಲು ಆಕರ್ಷಕ ಆಗಿರಲಿಲ್ಲ ಜೊತೆಗೆ ವಿಚಾರಗಳು ಮನಸ್ಸಿಗೆ ಹಿಡಿಸುವಂತಹ ಪೂರಕವಾದ ಚಿತ್ರಗಳು ಇರಲಿಲ್ಲ .,246
ಇರಲಿಲ್ಲ,ಜೊತೆಗೆ ಆ ಊರಿನಲ್ಲಿ ಆ ಕಾಲಕ್ಕೆ ಪ್ರಾಥಮಿಕ ಶಾಲೆ ಇರಲಿಲ್ಲ .,334
ಇರಲಿಲ್ಲ,ಸಿ. ಎಲ್.ಗೆ ತನ್ನ ಕೆಲಸದ ಬಗ್ಗೆ ಸಾಕಷ್ಟು ತೃಪ್ತಿ ಇರಲಿಲ್ಲ .,361
ಒಳ್ಳೆಯದು,2 ವಯಸ್ಕರ ಶಿಕ್ಷಣ ಕೇಂದ್ರಗಳಿಗೆ ಹಾಜರು ಆಗುವ ಕಾರ್ಮಿಕರಿಗೆ ಆಯಾ ಕಾರ್ಖಾನೆಯ ಮಾಲಿಕರು ಕೆಲವು ರಿಯಾಯಿತಿಗಳನ್ನು ನೀಡುವುದು ಒಳ್ಳೆಯದು .,186
ಒಳ್ಳೆಯದು,ಕಲಿತ ಕಾರ್ಮಿಕರಿಗೆ ಬಡ್ತಿ ಮುಂತಾದ ಆಮಿಷಗಳನ್ನು ನೀಡುವುದು ಒಳ್ಳೆಯದು .,188
ಒಳ್ಳೆಯದು,ಯಾವ ಫಲಾಪೇಕ್ಷೆ ಇಲ್ಲದೆ ನಿರಕ್ಷರತಾ ನಿವಾರಣಾ ಕಾರ್ಯ ಕೈಗೊಳ್ಳುವುದು ಒಳ್ಳೆಯದು .,225
ಒಳ್ಳೆಯದು,ಆದ್ದರಿಂದ ಅವರು ಕೆಲಸ ಮಾಡುವ ಗ್ರಾಮಗಳಲ್ಲಿ ವಾಸಿಸಲು ಮನೆಗಳನ್ನು ಒದಗಿಸುವುದು ಒಳ್ಳೆಯದು .,233
ಒಳ್ಳೆಯದು,"ಅನಂತರ ಮುಂದಿನ ಎರಡು ಮೂರನೆಯ ಹಂತಗಳಲ್ಲಿ 20-25 , 35-50 ವಯೋಮಿತಿಯ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಕಲಿಸುವುದು ಒಳ್ಳೆಯದು .",254
ಒಳ್ಳೆಯದು,ಈಗ ಒಂದೊಂದು ಅಧ್ಯಾಯದ ಸೂಕ್ಷ್ಮ ಪರಿಚಯ ಮಾಡಿ ಕೊಡುವುದು ಒಳ್ಳೆಯದು .,667
ಪಾಲುಗಾರನ,ನಾಲ್ಕು ಖಾಯಂ ಆಗಿ ಹೊರಗೆ ನೆಲೆಸಿರುವ ಪಾಲುಗಾರನ ಪರವಾಗಿ ಲೆಕ್ಕ ಪರಿಶೋಧನೆ .,5715
ಪಾಲುಗಾರನ,ಖಾಯಂ ಆಗಿ ಹೊರಗೆ ಇರುವ ಪಾಲುಗಾರನ ಪರವಾಗಿ ಲೆಕ್ಕ ಪರಿಶೋಧನೆ ಮಾಡುವುದಕ್ಕಾಗಿ ನೇಮಕಗೊಂಡ ಲೆಕ್ಕ ಪರಿಶೋಧಕನು ಈ ಕೆಳಗಿನ ಅಂಶಗಳನ್ನು ಗಮನಿಸಬೇಕು .,5721
ಪಾಲುಗಾರನ,ಅದನ್ನು ಪ್ರತೀ ಒಬ್ಬ ಪಾಲುಗಾರನ ಖಾತೆಗೆ ವರ್ಗಾಯಿಸಲಾಗುತ್ತದೆ .,6301
ಪಾಲುಗಾರನ,ಪ್ರತೀಯೊಬ್ಬ ಪಾಲುಗಾರನ ಹೆಸರಿನಲ್ಲಿ ಒಂದು ಬಂಡವಾಳ ಖಾತೆಯನ್ನು ತೆರೆಯಲಾಗುವುದು ಮತ್ತು ಅವನು ತೊಡಗಿಸಿದ ಬಂಡವಾಳವನ್ನು ಅವನ ಬಂಡವಾಳ ಖಾತೆಗೆ ಜಮೆ ಬರೆಯಲಾಗುವುದು .,6312
ಪಾಲುಗಾರನ,"ಪ್ರತೀಯೊಬ್ಬ ಪಾಲುಗಾರನ ಬಂಡವಾಳದ ಮೇಲೆ ನಿರ್ದಿಷ್ಟಪಡಿಸಿದ ದರದ ಪ್ರಕಾರ ಬಡ್ಡಿಯನ್ನು ಆಕರಿಸಿ , ಅದನ್ನು ಪಾಲುಗಾರನ ಬಂಡವಾಳದ ಖಾತೆಗೆ ಜಮೆ ಬರೆದು , ಬಂಡವಾಳದ ಮೇಲೆ ಬಡ್ಡಿಯ ಖಾತೆಗೆ ಖರ್ಚು ಬರೆಯಲಾಗುವುದು .",6329
ಪಾಲುಗಾರನ,"ಪಾಲುಗಾರನು ಹಣವನ್ನು ಹಿಂತೆಗೆದುಕೊಂಡಾಗ , ಅದನ್ನು ಪಾಲುಗಾರನ ಖುದ್ದು ಖಾತೆ ಅಥವಾ ಸ್ವಂತದ ಖಾತೆಗೆ ಖರ್ಚು ಬರೆದು , ನಗದು ಖಾತೆಗೆ ಜಮೆ ಬರೆಯಲಾಗುವುದು .",6338
ಕಂಡುಹಿಡಿಯಲು,ಅದು ಹೊಸಹೊಸ ಶೈಕ್ಷಣಿಕ ವಿಧಾನಗಳನ್ನು ಕಂಡುಹಿಡಿಯಲು ಪ್ರಯತ್ನಿಸಿತು .,781
ಕಂಡುಹಿಡಿಯಲು,5 ) ತಯಾರಾಗುವ ವಸ್ತುವಿನ ಒಟ್ಟು ವೆಚ್ಚ ಕಂಡುಹಿಡಿಯಲು ಉಪಯೋಗ ಆಗುವ ಪಂಚುಕಾರ್ಡುಗಳಲ್ಲಿ ಪದಾರ್ಥ ವೆಚ್ಚಕ್ಕೆ ಸಂಕೇತ ಭಾಷೆ ಬಹಳ ಉಪಯೋಗ ಬರುತ್ತದೆ .,2471
ಕಂಡುಹಿಡಿಯಲು,"ಲೆಕ್ಕ ಪರಿಶೋಧನಾ ಶಾಸ್ತ್ರವು ವ್ಯವಹಾರಿ ಅಥವಾ ಇತರ ಸಂಸ್ಥೆಯ ನಿಜವಾದ ಹಣಕಾಸಿನ ಸ್ಥಿತಿಯನ್ನು ಕಂಡುಹಿಡಿಯಲು ಮತ್ತು ಅದರ ಬಗ್ಗೆ ವರದಿಯನ್ನು ಸಲ್ಲಿಸಲು ಆ ಸಂಸ್ಥೆಯ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳನ್ನು ಮತ್ತು ದಾಖಲೆ ಪತ್ರಗಳನ್ನು ಸುವ್ಯವಸ್ಥಿತವಾಗಿ ಪರಿಶೀಲಿಸುವ , ವಿಶ್ಲೇಷಿಸುವ , ರುಜುವಾತು ಪಡಿಸುವ ಹಾಗೂ ಪರಿಣಾಮವನ್ನು ಅರ್ಥೈಸುವ ವಿಜ್ಞಾನ ಆಗಿದೆ .",3293
ಕಂಡುಹಿಡಿಯಲು,ಇಲ್ಲದಿದ್ದರೆ ಅದು ಯಾವ ರೀತಿಯಲ್ಲಿ ಅಸತ್ಯ ಆಗಿದೆ ಅಥವಾ ಅಸಮರ್ಪಕ ಆಗಿದೆ ಎಂಬುದನ್ನು ತನಗೆ ತೃಪ್ತಿ ಆಗುವ ರೀತಿಯಲ್ಲಿ ಕಂಡುಹಿಡಿಯಲು ಅದರ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳನ್ನು ಲೆಕ್ಕ ಪತ್ರಗಳನ್ನು ಮತ್ತು ಜಮಾ ಹಾಗೂ ಖರ್ಚಿನ ಪಾವತಿಗಳನ್ನು ಕೂಲಂಕಷವಾಗಿ ಪರಿಶೀಲಿಸುವುದಾಗಿದೆ .,3297
ಕಂಡುಹಿಡಿಯಲು,"ಮೂರು ಎಮ್. ಎಲ್. ಶಾಂಡಿಲ್ಯರವರ ಪ್ರಕಾರ ' ಲೆಕ್ಕಪರಿಶೋಧನ ಎಂದರೆ ಒಂದು ವ್ಯಾಪಾರಿ ಸಂಸ್ಥೆಯ ನಿಜವಾದ ಹಣಕಾಸಿನ ಸ್ಥಿತಿಯನ್ನು ಕಂಡುಹಿಡಿಯಲು ಆ ಸಂಸ್ಥೆಯ ಲೆಕ್ಕ ಪತ್ರಗಳನ್ನು ಹಾಗೂ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳನ್ನು ಪರಿಶೀಲಿಸುವುದು , ವಿಶ್ಲೇಷಿಸುವುದು , ರುಜುವಾತು ಪಡಿಸುವುದು ಮತ್ತು ವ್ಯಾಪಾರಿ ಪರಿಣಾಮವನ್ನು ಅರ್ಥೈಸುವುದು ಆಗಿದೆ .",3299
ಕಂಡುಹಿಡಿಯಲು,ಮಾಂಟ್ಗೋಮೆರಿ ಎಂಬ ಅಮೇರಿಕದ ಸುಪ್ರಸಿದ್ಧ ಲೆಕ್ಕಶಾಸ್ತ್ರಜ್ಞರ ಪ್ರಕಾರ ಲೆಕ್ಕ ಪರಿಶೋಧನ ಎಂದರೆ ' ವ್ಯವಹಾರಿ ಸಂಸ್ಥೆಯ ಅಥವಾ ಇತರ ಸಂಸ್ಥೆಯ ಹಣಕಾಸಿನ ವ್ಯವಹಾರಗಳನ್ನು ಮತ್ತು ಅವುಗಳಿಂದ ವ್ಯಕ್ತವಾಗುವ ಹಣಕಾಸಿನ ಸ್ಥಿತಿಗತಿಯನ್ನು ಕಂಡುಹಿಡಿಯಲು ಮತ್ತು ಅವುಗಳ ಬಗ್ಗೆ ವರದಿಯನ್ನು ಸಲ್ಲಿಸಲು ಆ ಸಂಸ್ಥೆಯ ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳನ್ನು ಮತ್ತು ದಾಖಲೆ ಪತ್ರಗಳನ್ನು ಸುವ್ಯವಸ್ಥಿತವಾಗಿ ಪರಿಶೀಲಿಸುವುದಾಗಿದೆ .,3302
ಸಿದ್ಧ,ಬ್ಯಾಂಕುಗಳು ವ್ಯಾಪಾರ ಮತ್ತು ವಾಣಿಜ್ಯಗಳಿಗೆ ಅವಶ್ಯಕತೆಗಿಂತಲೂ ಹೆಚ್ಚು ಸಾಲವನ್ನು ಕಡಿಮೆ ಬಡ್ಡಿಗೆ ಕೊಡಲು ಸಿದ್ಧ ಆಗಿರುತ್ತವೆ .,1174
ಸಿದ್ಧ,ನೀವು ವಾಪಸ್ಸು ಬರುವ ವೇಳೆಗೆ ಬಿಸಿ ಬಿಸಿ ಊಟ ಸಿದ್ಧ ಆಗಿರುತ್ತದೆ .,1981
ಸಿದ್ಧ,ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲಿ ಪದಾರ್ಥವನ್ನು ಸಂಕೇತದ ಮೂಲಕ ಗುರುತಿಸಲು ಕಷ್ಟ ಆದಾಗ ಕೂಡಲೆ ಈ ಸಿದ್ಧ ಉಲ್ಲೇಖ ಅಥವಾ ಪಟ್ಟಿಯನ್ನು ನೋಡಿ ನೆನಪು ಮಾಡಿಕೊಳ್ಳಲು ಸಹಾಯಕ ಆಗುತ್ತದೆ .,2505
ಸಿದ್ಧ,ಚೂರುಪಾರು ಅಥವಾ ರದ್ದಿ ಪದಾರ್ಥಗಳನ್ನು ಸಿದ್ಧ ವಸ್ತುಗಳನ್ನಾಗಿ ತಯಾರು ಮಾಡುವ ವಿವಿಧ ಹಂತಗಳಲ್ಲಿ ಪದಾರ್ಥ ಹದ ಮಾಡುವಾಗ ಬರುವ ಚೂರುಪಾರು ಅಥವಾ ರದ್ದಿ ನಷ್ಟದಲ್ಲಿ ಇರುತ್ತದೆ .,2645
ಸಿದ್ಧ,ನವೋದಯದ ನಂತರ ಯುರೋಪಿನ ಜನತೆ ಮೇಲಿನ ಎರಡು ಜನಾಂಗಗಳ ಉತ್ತಮ ಅಂಶಗಳನ್ನು ಸ್ವೀಕರಿಸಿ ವಿಚಾರ ದೃಷ್ಟಿಯನ್ನು ಮುಂದುವರಿಸಿ ಕಾರ್ಯ ಕಾರಣ ತತ್ವದ ಆಧಾರದ ಮೇಲೆ ವಿಜ್ಞಾನ ಶಾಸ್ತ್ರವನ್ನು ಕಟ್ಟಲು ಸಿದ್ಧ ಆಯಿತು .,2780
ಸಿದ್ಧ,ಭೌತ ಮತ್ತು ನಕ್ಷತ್ರ ಶಾಸ್ತ್ರಗಳಿಗೆ ಮೂಲರೂಪದ ತಳಹದಿ ಸಿದ್ಧ ಆದವು .,2875
ಪದ್ಧತಿಯ,1. ' ಅ ' ಕಾರಾದಿ ಪದ್ಧತಿಯ ಪ್ರಕಾರ ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ಇರುವ ಪ್ರತೀ ಪದಾರ್ಥಕ್ಕೆ ಒಂದು ಅಥವಾ ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಅಕ್ಷರವನ್ನು ಚಿಹ್ನೆ ಆಗಿ ಉಪಯೋಗಿಸುವುದು .,2480
ಪದ್ಧತಿಯ,ಒಂದನೆಯ ಅಂಶ ಎಂದರೆ ಎಡೆಬಿಡದೆ ಮಾಡುವ ತಪಾಸಣೆ : ಹದಿನೈದು ದಿನಗಳಿಗೆ ಒಮ್ಮೆ ಅಥವಾ ತಿಂಗಳಿಗೆ ಒಮ್ಮೆ ಖುದ್ದು ಪದಾರ್ಥ ಮತ್ತು ದಾಖಲೆಯ ಅಂಕಿಗಳನ್ನು ತಾಳೆ ನೋಡುವುದು ಈ ಪದ್ಧತಿಯ ಕ್ರಮ .,2581
ಪದ್ಧತಿಯ,ಈ ಪದ್ಧತಿಯ ತಪಾಸಣೆಯಲ್ಲಿ ಬಹಳ ಅನುಕೂಲಗಳು ಇವೆ .,2582
ಪದ್ಧತಿಯ,"ಈ ಪದ್ಧತಿಯ ತಪಾಸಣೆಯಲ್ಲಿ ಪದಾರ್ಥ ಶಿಲ್ಕು ವ್ಯತ್ಯಾಸದ ಕಾರಣಗಳನ್ನು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ , ಕಳವು , ಅವ್ಯವಸ್ಥಿತ ಜೋಡಣೆ ಮತ್ತು ದಾಖಲಾತಿಯ ಬಗ್ಗೆ ಕ್ರಮ ಜರುಗಿಸಬಹುದು .",2586
ಪದ್ಧತಿಯ,ಸಣ್ಣ ಉದ್ಯಮಗಳಲ್ಲಿ ಈ ಪದ್ಧತಿಯ ಕ್ರಮ ಇರಬಹುದು .,2601
ಪದ್ಧತಿಯ,1494 ರಲ್ಲಿ ಲ್ಯೂಕ ಪೇಸಿಯೋಲೋ ಎಂಬ ಮಹನೀಯನು ಇಟಲಿಯ ವೆನಿಸ್ ನಗರದಲ್ಲಿ ದ್ವಿನಮೂದು ಪದ್ಧತಿಯ ಲೆಕ್ಕ ಶಾಸ್ತ್ರವನ್ನು ಕಂಡುಹಿಡಿದು ಪ್ರಕಟಿಸಿ ಅದನ್ನು ಪ್ರಥಮಬಾರಿಗೆ ಪ್ರಚಾರ ಮಾಡಿದನು .,3276
ಜೈನ,ಪಾಳು ಬಿದ್ದ ಅನೇಕ ಜೈನ ಬಸದಿಗಳು ಉಂಟು .,1491
ಜೈನ,ಈ ಜೈನ ದೇವಾಲಯವನ್ನು ಇರುಗು ಜೈನ ದಂಡನಾಯಕನು ಕ್ರಿ. ಶ. 1355ರಲ್ಲಿ ನಿರ್ಮಿಸಿದನು ಎಂದು ತಿಳಿದುಬಂದಿದೆ .,1522
ಜೈನ,ಗಜಶಾಲೆಯ ಪೂರ್ವಕ್ಕೆ ಎರಡು ಶಿಥಿಲ ಆಗಿರುವ ಜೈನ ಬಸದಿಗಳು ಇವೆ .,1537
ಜೈನ,ಇಲ್ಲಿಯ ರತ್ನಕೂಟ ಪರ್ವತದಲ್ಲಿ ಒಂದು ಜೈನ ಆಶ್ರಮ ಇದೆ .,1565
ಜೈನ,ಹಾನಗಲ್ಲಿನ ಉತ್ತರಕ್ಕೆ 15 ಕಿ. ಮೀ. ದೂರದಲ್ಲಿ ಇರುವ ಯಳವಟ್ಟಿಯಲ್ಲಿ ರಾಮಲಿಂಗೇಶ್ವರ ದೇವಾಲಯ ಇದೆ ಮತ್ತು ಒಂದು ಜೈನ ಬಸದಿ ಇದೆ .,1689
ಜೈನ,ಜೈನ ಗ್ರಂಥವೊಂದು ಹೇಳುವಂತೆ ಹಿಂದೆ ಇದರ ಹೆಸರು ವೃಷಭಪುರ ಎಂದಿದ್ದು ಕಾಲಾನಂತರ ಉಳವಿ ಎಂಬ ಹೆಸರಾಗಿ ಬದಲಾವಣೆಗೊಂಡಿತು .,1746
ವಿವರಗಳನ್ನು,"ಕಟ್ಟಡ ಕಟ್ಟಲು ಬೇಕಾದ ಸಾಮಗ್ರಿಗಳು , ತನ್ನ ಕೈಕೆಳಗೆ ಕೆಲಸ ಮಾಡುವ ಕೂಲಿಗಾರರ ಸಂಖ್ಯೆ , ಹೆಸರು ಮತ್ತು ಪ್ರತಿದಿನ ಅವರಿಗೆ ಕೊಡುವ ಕೂಲಿ ಮುಂತಾದ ವಿವರಗಳನ್ನು ಬರೆದುಕೊಳ್ಳಬೇಕಾಗಿತ್ತು .",448
ವಿವರಗಳನ್ನು,ಇಲ್ಲಿ ನಿರೂಪಿತ ಆದ ವಿವರಗಳನ್ನು ಶ್ರೀ ನಾಗಪ್ಪನವರು ಬೇರೆಬೇರೆ ಆಕರಗಳಿಂದ ತೆಗೆದುಕೊಂಡಿದ್ದಾರೆ .,601
ವಿವರಗಳನ್ನು,ಈ ವಿವರಗಳನ್ನು ಬೆಂಗಳೂರು ವಿಶ್ವವಿದ್ಯಾಲಯ ಪ್ರಕಟಿಸಿರುವ ' ವಯಸ್ಕರ ಶಿಕ್ಷಣ ' ಎಂಬ ಪುಸ್ತಕದಲ್ಲಿ ವಿವರಿಸಿದ್ದೇನೆ .,659
ವಿವರಗಳನ್ನು,ಕಾರ್ಯಕ್ರಮಕ್ಕೆ ಸಂಬಂಧಪಟ್ಟ ವಿವರಗಳನ್ನು ಒಳಗೊಂಡಿರುವುದೇ 9 ರಿಂದ 14 ಅಧ್ಯಾಯಗಳು .,696
ವಿವರಗಳನ್ನು,"ಇದಕ್ಕಾಗಿ ತಯಾರಿಕಾ ಘಟಕದ ವಿವಿಧ ವಿಭಾಗಗಳಿಗೆ ಬೇಕಾಗುವ ಪದಾರ್ಥಗಳನ್ನು ನೇರವಾಗಿ ದಾಸ್ತಾನು ವಿಭಾಗದಿಂದ ಕಳುಹಿಸಬಹುದೇ ಮತ್ತು ಇದರಿಂದ ತಗುಲುವ ಸಮಯ ಮತ್ತು ಸಾರಿಗೆ ಖರ್ಚುಗಳು ಕಡಿಮೆಯೇ ಅಥವಾ ಜಾಸ್ತಿಯೇ ಎನ್ನುವುದರ ವಿವರಗಳನ್ನು ಪರಿಶೀಲಿಸಿ , ದಾಸ್ತಾನು ವಿಭಾಗವನ್ನು ಕೇಂದ್ರೀಕರಿಸಬಹುದೇ ಅಥವಾ ವಿಕೇಂದ್ರೀಕರಿಸಬಹುದೇ ಎನ್ನುವುದನ್ನು ನಿರ್ಧರಿಸಿಕೊಳ್ಳಬೇಕಾಗುತ್ತದೆ .",2399
ವಿವರಗಳನ್ನು,"ಪದಾರ್ಥಗಳ ತೂಕ , ದಪ್ಪ , ಉದ್ದ , ಅಗಲ , ಗುಣಮಟ್ಟ ಇತ್ಯಾದಿ ವಿವರಗಳನ್ನು ಹೆಚ್ಚುಹೆಚ್ಚು ತಿಳಿಯುವಂತೆ ಸಂಖ್ಯೆಯ ದಶಮಾಂಶವನ್ನು ಸೇರಿಸಿ ಚಿಹ್ನೆಯನ್ನು ಕೊಡಬಹುದು .",2486
ಜಪಾನ,"1500 ಮೀಟರಿನಲ್ಲಿ ಫಾಲೆಹಜರಲ್ಲಾ ( ಇರಾಕ ) 3:43 , ಯುತಾಕಾಹಿರಾಯಿ ( ಜಪಾನ ) , ಸುರೇಶಯಾದವ ( ಭಾರತ ) 3:45 .",5204
ಜಪಾನ,"5000 ಮೀಟರ್ : ಮಸಾಯಶಿಂತಾಕು ( ಜಪಾನ ) , ಗುಒವೆಯಿಝೂಂಗ ( ಚೀನಾ ) 13:58 , ರಾಜಕುಮಾರ ( ಭಾರತ ) .",5205
ಜಪಾನ,"10000 ಮೀಟರಿನಲ್ಲಿ ಗುಒವೆಯಿ ಝೂಂಗ ( ಚೀನಾ ) , ಕೆಂಜಿಇದೆ ( ಜಪಾನ ) , ವೊಹಕೆವುನ್ ಪಾರ್ಕ ( ದಕ್ಷಿಣ ಕೊರಿಯಾ ) , ಯಾಂಗಕೊನ್ ಕಿಮ್ ( ದಕ್ಷಿಣ ಕೊರಿಯಾ ) , ಫುಮಿಯಾಕೊಅಬೆ ( ಜಮೈಕಾ ) , ಸೀತಾರಾಮ ಕುಟ್ಟಪ್ಪ ( ಭಾರತ ) .",5206
ಜಪಾನ,"3000 ಮೀಟರಿನಲ್ಲಿ ಸ್ಟಿಪಲ್ ಚೇಜ 1 , ತಡಾಸು ಕಾವಾನ್ಒ ( ಜಪಾನ ) 8:47 , ಗೋಪಾಲಸೈನಿ ( ಭಾರತ ) , ಹೆಕ್ಟರಬೆಗಿಒ ( ಫಿಲಿಫೈನ್ಸ್ ) 8 .",5207
ಜಪಾನ,"110 ಮೀಟರ್ ಹರ್ಡಲ್ಸಲ್ಲಿ ಯೊಶಿಫು ಫುಜಿಮೊರಿ ( ಜಪಾನ ) 50 , ಶಿಗೆನ್ಒರಿಓಮೊರಿ ( ಜಪಾನ ) 50 , ಜಶಿಮಹಮಾದಾ ಅಹ್ಮದ ( ಬಹ್ರೇನ ) 50 .",5208
ಜಪಾನ,"ಉದ್ದ ಜಿಗಿತದಲ್ಲಿ ಚೊಂಗಕಿಮ್ ( ದಕ್ಷಿಣ ) , ಲಿಯು ಯೊಹುವಾಂಗ ( ಚೀನಾ ) 7 , ಜುನಿಚಿಉಸುಯಿ ( ಜಪಾನ ) 7 .",5214
ವಿಶಿಷ್ಟ,ದಕ್ಷಿಣ ಭಾರತದಲ್ಲಿಯೇ ವಿಶಿಷ್ಟ ಎನಿಸಿರುವ ಏಳು ಸುತ್ತಿನ ಕೋಟೆ ಚಿತ್ರದುರ್ಗದ ಪ್ರಮುಖ ಆಕರ್ಷಣೀಯ ಕೇಂದ್ರ .,1402
ವಿಶಿಷ್ಟ,ದ್ವಿಭುಜ ಗಣಪತಿಯ ವಿಶಿಷ್ಟ ಸುಂದರ ಶಿಲಾವಿಗ್ರಹ ಇಲ್ಲಿ ಇದೆ .,1925
ವಿಶಿಷ್ಟ,ಇತಿಹಾಸ ಪ್ರಸಿದ್ಧವೂ ಪುರಾಣ ಪ್ರಸಿದ್ಧವೂ ಆದ ರಾಯಚೂರು ಜಿಲ್ಲೆ ಎರಡು ದಿಕ್ಕುಗಳಲ್ಲಿ ಎರಡು ಮುಖ್ಯ ನದಿಗಳನ್ನು ಗಡಿಯಾಗಿ ಪಡೆದು ಕರ್ನಾಟಕದಲ್ಲೆ ಒಂದು ವಿಶಿಷ್ಟ ಜಿಲ್ಲೆ ಆಗಿದೆ .,2331
ವಿಶಿಷ್ಟ,"ಕವಿಯ ಉಜ್ವಲ ಪ್ರತಿಭೆ , ಭವ್ಯ ಕಲ್ಪನೆ , ಭಾವನೆಗಳ ವೈಭವ , ಪಾಂಡಿತ್ಯ , ಮಹೋನ್ನತ ಶೈಲಿ , ಕಥಾವಸ್ತುವಿನ ಪಾವಿತ್ರ್ಯ - ಇವೆಲ್ಲಾ ಆ ಕಾವ್ಯಕ್ಕೆ ಒಂದು ವಿಶಿಷ್ಟ ಘನತೆಯನ್ನು ತಂದುಕೊಟ್ಟವು .",2909
ವಿಶಿಷ್ಟ,ಲೆಕ್ಕಶಾಸ್ತ್ರವು ದೈನಂದಿನ ವ್ಯವಹಾರಗಳ ವಿವರಗಳನ್ನು ಲೆಕ್ಕದ ಪುಸ್ತಕಗಳಲ್ಲಿ ವಿಶಿಷ್ಟ ಪದ್ಧತಿಯಲ್ಲಿ ಬರೆದಿಡುವ ಕಲೆ ಆಗಿದೆ .,3335
ವಿಶಿಷ್ಟ,ಅದರಿಂದ ದೊರೆಯುವ ಕೆಲವು ವಿಶಿಷ್ಟ ಪ್ರಯೋಜನಗಳು ಇಂತಿವೆ .,3507
ಪ್ರಮಾಣವನ್ನು,ಏಕೆಂದರೆ ಬೆಲೆಗಳನ್ನು ತಡೆಗಟ್ಟಿ ಒಂದು ಸಮಸ್ಥಿತಿಗೆ ತರಬೇಕಾದರೆ ಒಂದು ಕಡೆ ಏರುತ್ತಿರುವ ಹಣದ ಪ್ರಮಾಣವನ್ನು ತಗ್ಗಿಸಬೇಕು .,1260
ಪ್ರಮಾಣವನ್ನು,ಮತ್ತೊಂದು ಕಡೆ ವಸ್ತುಗಳ ಉತ್ಪಾದನೆಯ ಪ್ರಮಾಣವನ್ನು ಹೆಚ್ಚಿಸಬೇಕು .,1261
ಪ್ರಮಾಣವನ್ನು,ಸರಕಾರ ಹೊಸ ನೋಟುಗಳನ್ನು ಚಲಾವಣೆಗೆ ತರುವುದನ್ನು ನಿಲ್ಲಿಸಿದಲ್ಲಿ ಹಣದ ಪ್ರಮಾಣವನ್ನು ಸ್ವಲ್ಪಮಟ್ಟಿಗಾದರೂ ತಗ್ಗಿಸಬಹುದು .,1294
ಪ್ರಮಾಣವನ್ನು,ಈ ವ್ಯವಸ್ಥೆಯಲ್ಲಿ ಉಪವಿಭಾಗಗಳಿಗೆ ನಿರ್ದಿಷ್ಟ ಅವಧಿಗೆ ಬೇಕಾಗುವ ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ಕೇಂದ್ರ ದಾಸ್ತಾನು ವಿಭಾಗವು ನಿರ್ಧರಿಸುತ್ತದೆ .,2423
ಪ್ರಮಾಣವನ್ನು,ಉದಾ : ಒಂದು ತಿಂಗಳಿಗೆ ಬೇಕಾಗುವ ಪ್ರತೀ ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ಆರಂಭದಲ್ಲಿ ಉಪವಿಭಾಗಕ್ಕೆ ರವಾನಿಸುತ್ತದೆ .,2424
