senlen,sentences
21,1. ' ಅ ' ಕಾರಾದಿ ಪದ್ಧತಿಯ ಪ್ರಕಾರ ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ಇರುವ ಪ್ರತೀ ಪದಾರ್ಥಕ್ಕೆ ಒಂದು ಅಥವಾ ಒಂದಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಅಕ್ಷರವನ್ನು ಚಿಹ್ನೆ ಆಗಿ ಉಪಯೋಗಿಸುವುದು .
15,ಉದಾ : ' ಅ ' ಎನ್ನುವುದು ರಬ್ಬರ್ ಎಂತಲೂ ' ಆ ' ಎನ್ನುವುದು ಕಬ್ಬಿಣ ಎಂತಲೂ .
19,ಅದೇರೀತಿ ಇಂಗ್ಲೀಷಿನ ಅಕ್ಷರಗಳು ಆದರೆ ' ಆ ' ಎನ್ನುವುದು ಬಣ್ಣ ಎಂತಲೂ ' ಇ ' ಎನ್ನುವುದು ಕಲ್ಲೆಣ್ಣೆ ಎಂತಲೂ ಅನ್ವಯ ಆಗಬಹುದು .
4,2. ಸಂಖ್ಯಾಸೂಚಕ ಪದ್ಧತಿ .
11,ಈ ಪದ್ಧತಿಯಲ್ಲಿ ಪದಾರ್ಥ ಕ್ರೋಡಿಕರಣಕ್ಕೆ ಸಂಖ್ಯೆಗಳ ಆಧಾರದಿಂದ ಸಂಕೇತ ಅಥವಾ ಚಿಹ್ನೆಯನ್ನು ಕೊಡಲಾಗುವುದು .
16,"ಸಂಖ್ಯೆ ಒಂದನ್ನು ಮೊಳೆ ಎಂತಲೂ , ಸಂಖ್ಯೆ 2 ಅನ್ನು ಶೀಟು , ಸಂಖ್ಯೆ ಮೂರನ್ನು ಇತ್ಯಾದಿ ಆಗಿ ಉಪಯೋಗಿಸಬಹುದು ."
20,"ಪದಾರ್ಥಗಳ ತೂಕ , ದಪ್ಪ , ಉದ್ದ , ಅಗಲ , ಗುಣಮಟ್ಟ ಇತ್ಯಾದಿ ವಿವರಗಳನ್ನು ಹೆಚ್ಚುಹೆಚ್ಚು ತಿಳಿಯುವಂತೆ ಸಂಖ್ಯೆಯ ದಶಮಾಂಶವನ್ನು ಸೇರಿಸಿ ಚಿಹ್ನೆಯನ್ನು ಕೊಡಬಹುದು ."
4,3 ನ್ಯುಮೋನಿಕ್ ಪದ್ಧತಿ .
6,ಈ ಪದ್ಧತಿಯೂ ಅಕ್ಷರಗಳ ಸಹಾಯವನ್ನು ಪಡೆಯುತ್ತದೆ .
10,ಆದರೆ ಚಿಹ್ನೆಯನ್ನು ಕೊಡುವಾಗ ಪದಾರ್ಥದ ಮೊದಲ ಅಕ್ಷರವನ್ನು ಚಿಹ್ನೆಯನ್ನು ಆಗಿ ಪಡೆಯುತ್ತದೆ .
35,"ಉದಾ : ' ಕ ' ಎನ್ನುವುದು ಕಬ್ಬಿಣ ಎಂತಲೂ , ' ಎ ' ಎನ್ನುವುದು ಎಣ್ಣೆ ಎಂತಲೂ , ' ಬ ' ಎನ್ನುವುದು ಬಣ್ಣ ಎಂತಲೂ , ' ರಾ ' ಎನ್ನುವುದು ರಾಸಾಯನಿಕ ಎಂತಲೂ ಇತ್ಯಾದಿಯಾಗಿ ವಿವಿಧ ಪದಾರ್ಥಗಳನ್ನು ಸಂಕೇತಿಸಲು ಆಗುವುದು ."
7,ಇದರಿಂದ ಪದಾರ್ಥ ಚಿಹ್ನೆಗಳನ್ನು ಸುಲಭವಾಗಿ ನೆನಪಿನಲ್ಲಿ ಇಟ್ಟುಕೊಳ್ಳಬಹುದಾಗಿರುತ್ತದೆ .
8,4 ' ಅ ' ಕಾರಾದಿ ಸಂಖ್ಯಾಸೂಚಕ ಪದ್ಧತಿ .
11,ಈ ಪದ್ಧತಿಯು ಅಕಾರಾದಿ ಪದ್ಧತಿ ಮತ್ತು ಸಂಖ್ಯಾಸೂಚಕ ಪದ್ಧತಿ ಇವುಗಳ ಸಂಯೋಜನೆ ಆಗಿದೆ .
10,ಇದರ ಪ್ರಕಾರ ಅಕ್ಷರಗಳನ್ನು ಮತ್ತು ಸಂಖ್ಯೆಗಳನ್ನು ಪದಾರ್ಥದ ಸಂಕೇತ ಕೊಡುವುದಕ್ಕೆ ಉಪಯೋಗಿಸಲಾಗುವುದು .
16,"ಅಕ್ಷರವನ್ನು ಪದಾರ್ಥ ಸೂಚಿಸುವುದಕ್ಕೂ , ಸಂಖ್ಯೆಯನ್ನು ಪದಾರ್ಥದ ಅಳತೆ , ಉದ್ದ , ಅಗಲ ಅಥವಾ ಗುಣಮಟ್ಟವನ್ನು ಸೂಚಿಸುವುದಕ್ಕೂ ಉಪಯೋಗಿಸಬಹುದು ."
21,"ಉದಾ : ಅ2 ಸಂಕೇತದಲ್ಲಿ ' ಅ ' ಎನ್ನುವುದು ಮೊಳೆ ಆಗಿದ್ದು , ಸಂಖ್ಯೆ ' 2 ' ಎನ್ನುವುದು 2 ಅಂಗುಲ ಉದ್ದ ಇರಬಹುದು ."
17,"ಅದೇರೀತಿಯಲ್ಲಿ ಇ3 ಸಂಕೇತದಲ್ಲಿ , ' ಇ ' ಅಕ್ಷರವು ಕಲ್ಲೆಣ್ಣೆ ಆಗಿದ್ದು , 3ನೇ ಸಂಖ್ಯೆಯು ಮೂರನೇ ದರ್ಜೆ ಆಗಿರಬಹುದು ."
17,ಈ ಪದ್ಧತಿಯು ಮೊದಲ ಮೂರು ಪದ್ದತಿಗಳು ಆದ ' ಅ ' ಕಾರಾದಿ ಸಂಖ್ಯಾಸೂಚಕ ಮತ್ತು ನ್ಯುಮೋನಿಕ್ ಪದ್ಧತಿಗಳಿಗಿಂತ ಉತ್ತಮ ಎನ್ನಬಹುದು .
24,"ಈ ಪದ್ಧತಿಯಲ್ಲಿ ಪದಾರ್ಥಗಳಿಗೆ ಕೊಡುವ ಚಿಹ್ನೆಯು ಪದಾರ್ಥಗಳ ಪೂರ್ತಿ ವಿಷಯಗಳನ್ನು ತಿಳಿಸದಿದ್ದರೆ ಕಡೆಯಪಕ್ಷ ಪದಾರ್ಥ ಮತ್ತು ಪದಾರ್ಥದ ಅಳತೆ , ಉದ್ದ , ಅಗಲ ಅಥವಾ ದರ್ಜೆಯನ್ನು ತಿಳಿಸುವ ಚಿಹ್ನೆ ಆಗಿರುತ್ತದೆ ."
16,ಮೊದಲ ಮೂರು ಪದ್ಧತಿಗಳಲ್ಲಿ ಪದಾರ್ಥ ಯಾವುದು ಎಂಬುದನ್ನು ಮಾತ್ರ ತಿಳಿಸಿ ಅವುಗಳ ಅಳತೆ ಆಗಲೀ ಮತ್ತು ದರ್ಜೆಯನ್ನು ಆಗಲೀ ಸೂಚಿಸುವುದಿಲ್ಲ .
12,ಈ ದೃಷ್ಟಿಯಲ್ಲಿ ಅಕಾರಾದಿ ಸಂಖ್ಯಾಸೂಚಕ ಪದ್ಧತಿಯು ಎರಡು ಪದ್ಧತಿಗಳ ಸಂಯೋಜನೆ ಆಗಿದ್ದು ಉತ್ತಮ ಆಗಿದೆ .
21,"ಇದೇ ಮಾದರಿಯಲ್ಲಿ ದಾಸ್ತಾನು ವಿಭಾಗದ ಅವಶ್ಯಕತೆಗಳಿಗೆ ಅನುಗುಣವಾಗಿ ಎರಡಕ್ಕಿಂತಲೂ ಹೆಚ್ಚು ಯಾವುದೇ ಸಂಕೇತ ಪದ್ಧತಿಯನ್ನು ಅಳವಡಿಸಿ ಕೊಂಡಿದ್ದರೂ , ದಾಸ್ತಾನು ಅಧಿಕಾರಿಯು ಕ್ರೋಡಿಕರಣ ಪಟ್ಟಿಯನ್ನು ತಯಾರಿಸಿ ಇಟ್ಟುಕೊಳ್ಳಬೇಕು ."
11,ಈ ಪಟ್ಟಿಯು ಎಲ್ಲ ಪದಾರ್ಥಗಳ ಹೆಸರು ಮತ್ತು ಕೊಟ್ಟಿರುವ ಆಯಾಯ ಚಿಹ್ನೆಗಳನ್ನು ಸೂಚಿಸಿರಬೇಕು .
21,"ಈ ಪಟ್ಟಿಯಲ್ಲಿ ಪದಾರ್ಥ ಗುಂಪುಗಳ ಸಂಕೇತ , ಪ್ರತೀ ಪದಾರ್ಥದ ಪೂರ್ತಿ ಹೆಸರು ಮತ್ತು ಅದರ ಮುಂದೆ ಆ ಪದಾರ್ಥಕ್ಕೆ ಕೊಟ್ಟಿರುವ ಸಂಕೇತ ಅಥವಾ ಚಿಹ್ನೆಯನ್ನು ನಮೂದಿಸಬೇಕು ."
20,ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲಿ ಪದಾರ್ಥವನ್ನು ಸಂಕೇತದ ಮೂಲಕ ಗುರುತಿಸಲು ಕಷ್ಟ ಆದಾಗ ಕೂಡಲೆ ಈ ಸಿದ್ಧ ಉಲ್ಲೇಖ ಅಥವಾ ಪಟ್ಟಿಯನ್ನು ನೋಡಿ ನೆನಪು ಮಾಡಿಕೊಳ್ಳಲು ಸಹಾಯಕ ಆಗುತ್ತದೆ .
22,"ಈ ಪಟ್ಟಿಯ ಪ್ರತಿಗಳನ್ನು ತೆಗೆಸಿ ದಾಸ್ತಾನು ವಿಭಾಗದ ಪ್ರತೀ ಗುಮಾಸ್ತನ ಬಳಿ ಇರುವ ಹಾಗೆ ವ್ಯವಸ್ಥೆ ಮಾಡಿ , ದಾಸ್ತಾನು ಅಧಿಕಾರಿಯು ಒಂದು ಪ್ರತಿಯನ್ನು ತನ್ನ ಬಳಕೆಗಾಗಿ ಇಟ್ಟುಕೊಂಡಿರಬೇಕು ."
16,"ಪದಾರ್ಥಕ್ಕೆ ಸಂಬಂಧಪಟ್ಟಂತೆ ತಯಾರಿಕಾ ವಿಭಾಗ ಮತ್ತು ಕೊಳ್ಳುವ ವಿಭಾಗಕ್ಕೂ ಈ ಪಟ್ಟಿಗಳ ಅವಶ್ಯ ಇದ್ದು , ಪ್ರತಿಗಳನ್ನು ಕಳುಹಿಸಿ ಕೊಡಬೇಕಾಗುತ್ತದೆ ."
12,ದಾಸ್ತಾನು ಅಧಿಕಾರಿ ಯಾವ ಸಂದರ್ಭದಲ್ಲಿ ಪದಾರ್ಥ ಕೊಳ್ಳಬೇಕು ಎಂಬ ನಿರ್ಧಾರವನ್ನು ತೆಗೆದುಕೊಳ್ಳಲು ಆಧಾರ ಇರುತ್ತದೆ .
6,ಈ ಆಧಾರಗಳೇ ' ಮಟ್ಟಗಳು ' .
17,ಪದಾರ್ಥದ ದಾಸ್ತಾನಿಗೆ ಮಿತಿ ಇರದಿದ್ದಲ್ಲಿ ದಾಸ್ತಾನು ಅಧಿಕಾರಿಗೆ ಯಾವ ಮತ್ತು ಎಷ್ಟು ಕೊಳ್ಳಬೇಕು ಎಂಬ ವಿಷಯದ ಬಗ್ಗೆ ನಿರ್ಧಾರ ಸಾಧ್ಯ ಇಲ್ಲ .
9,ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲಿ ಪ್ರತೀ ಪದಾರ್ಥದ ದಾಸ್ತಾನು ಕನಿಷ್ಠ ಪ್ರಮಾಣ ಇರಲೇಬೇಕು .
8,ಇಲ್ಲದಿದ್ದಲ್ಲಿ ತಯಾರಿಕಾ ಘಟಕಕ್ಕೆ ಪದಾರ್ಥ ಇಲ್ಲದೆ ನಷ್ಟ ಉಂಟಾಗುತ್ತದೆ .
9,ಆದರೆ ಯಾವುದೇ ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ಮಿತಿ ಇಲ್ಲದೆ ದಾಸ್ತಾನು ಮಾಡಬಾರದು .
6,ಅದಕ್ಕಾಗಿ ಗರಿಷ್ಠ ಮಿತಿಯನ್ನು ನಿರ್ಧಾರ ಮಾಡಿರಬೇಕು .
18,ಕನಿಷ್ಠ ಮತ್ತು ಗರಿಷ್ಠ ಪ್ರಮಾಣದೊಡನೆ ಕೊಳ್ಳುವ ಹಂತವನ್ನು ನಿರ್ಧರಿಸಿದಲ್ಲಿ ದಾಸ್ತಾನು ಅಧಿಕಾರಿ ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲಿ ದಾಖಲೆಗಳನ್ನು ನೋಡಿಕೊಳ್ಳುವ ಕೋರಿಕೆಯನ್ನು ಕೊಳ್ಳುವ ವಿಭಾಗಕ್ಕೆ ಸಲ್ಲಿಸಬಹುದು .
10,ಯಾವುದೇ ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ಈ ಗರಿಷ್ಠ ಮಟ್ಟಕ್ಕಿಂತ ಹೆಚ್ಚು ದಾಸ್ತಾನು ಮಾಡಬಾರದು .
16,ಈ ಮಟ್ಟದ ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ನಿರ್ಧರಿಸಲು ಪರಿಗಣಿಸಬೇಕಾದ ಅಂಶಗಳು ಯಾವುವು ಎಂದರೆ : ಪ್ರತಿದಿನ ತಯಾರಿಕೆಗೆ ಬೇಕಾಗುವ ಪದಾರ್ಥ ಪ್ರಮಾಣ .
6,2 ) ಸಂಸ್ಥೆಯ ಆರ್ಥಿಕ ಪರಿಸ್ಥಿತಿ .
8,3 ) ಪದಾರ್ಥ ಪ್ರಮಾಣವನ್ನು ಶೇಖರಿಸಿ ಇಡಬೇಕಾದ ಸ್ಥಳಾವಕಾಶ .
7,4 ) ಪದಾರ್ಥ ಸರಬರಾಜಿನ ಮಾರುಕಟ್ಟೆಯ ಏರಿಳಿತಗಳು .
6,5 ) ಪದಾರ್ಥದ ಪ್ರಕೃತಿ ಸ್ವಭಾವ .
8,6 ) ಪದಾರ್ಥ ಶೇಖರಿಸಿ ಇಟ್ಟುಕೊಳ್ಳಲು ತಗುಲುವ ಖರ್ಚು .
7,7 ) ಪದಾರ್ಥಗಳ ಮೇಲಿನ ಸರ್ಕಾರಿ ನಿಯಂತ್ರಣ .
8,8 ) ಸರಬರಾಜುದಾರರಿಂದ ಪದಾರ್ಥವನ್ನು ತರಿಸಿಕೊಳ್ಳಲು ತೆಗೆದುಕೊಳ್ಳುವ ಸಮಯ .
12,ಪದಾರ್ಥ ಪ್ರಮಾಣದ ಗರಿಷ್ಠ ಮಟ್ಟವನ್ನು ನಿರ್ಧರಿಸಿದ್ದರೂ ಯಾವುದಾದರೂ ಅವಶ್ಯ ಸಂದರ್ಭದಲ್ಲಿ ಈ ಮಿತಿಯನ್ನು ಸಡಿಲಗೊಳಿಸಬಹುದು .
15,ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಪದಾರ್ಥವು ಸುಲಭ ದರದಲ್ಲಿ ಇದ್ದಾಗ ಅಥವಾ ಮುಂದಿನ ದಿನಗಳಲ್ಲಿ ಅಭಾವ ಕಂಡುಬರುವ ಸೂಚನೆ ಇದ್ದಾಗ ಮಿತಿಯನ್ನು ಸಡಿಲಿಸಬಹುದು .
14,"ಆದರೆ ಸುಲಭ ದರದಲ್ಲಿ ಇದ್ದ ಪದಾರ್ಥವು ಸತತವಾಗಿ ಮಾರುಕಟ್ಟೆಯಲ್ಲಿ ಸಿಗುವಂತಾದರೆ , ಮಿತಿಯನ್ನು ಸಡಿಲಗೊಳಿಸುವ ಅವಶ್ಯಕತೆ ಇಲ್ಲ ."
12,ತಯಾರಿಕೆಗೆ ಉಪಯೋಗ ಆಗುವ ಯಾವುದೇ ಪದಾರ್ಥ ಎಲ್ಲ ಸಮಯದಲ್ಲೂ ಇಂತಿಷ್ಟು ಪ್ರಮಾಣ ದಾಸ್ತಾನಿನಲ್ಲಿ ಇರಬೇಕು .
4,ಇದು ಕನಿಷ್ಠ ಮಟ್ಟ .
8,ಈ ಮಟ್ಟಕ್ಕಿಂತ ಕಡಿಮೆ ದಾಸ್ತಾನು ಯಾವ ಸಂದರ್ಭದಲ್ಲೂ ಇರಕೂಡದು .
14,ಕನಿಷ್ಠ ಮಟ್ಟವನ್ನು ನಿರ್ಧರಿಸಲು ಪರಿಗಣಿಸುವ ಅಂಶಗಳು ಎಂದರೆ : 1 ಪ್ರತಿದಿನ ತಯಾರಿಕೆಗೆ ಬೇಕಾಗುವ ಪದಾರ್ಥ ಪ್ರಮಾಣ .
5,2 ) ಮಾರುಕಟ್ಟೆ ಪರಿಸ್ಥಿತಿ .
8,3 ) ಸರಬರಾಜುದಾರರಿಂದ ಪದಾರ್ಥಗಳನ್ನು ತರಿಸಿಕೊಳ್ಳಲು ತೆಗೆದುಕೊಳ್ಳುವ ಸಮಯ .
17,ಒಂದು ಮುಖ್ಯ ಅಂಶ ಎಂದರೆ ಸರಬರಾಜುದಾರರಿಂದ ಪದಾರ್ಥಗಳು ಸಂಸ್ಥೆಗೆ ಬರುವವರೆಗೂ ಉತ್ಪಾದನೆ ವಿಭಾಗದ ಅಗತ್ಯವನ್ನು ಪೂರೈಸುವಷ್ಟು ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ದಾಸ್ತಾನು ಇರಲೇಬೇಕು .
11,ಪದಾರ್ಥವನ್ನು ಕೊಳ್ಳಲು ಕೋರಿಕೆ ಯಾವಾಗ ಸಲ್ಲಿಸಬೇಕು ಎನ್ನುವುದು ದಾಸ್ತಾನು ಅಧಿಕಾರಿಗೆ ಸಮಸ್ಯೆ ಆಗುತ್ತದೆ .
13,ಅದಕ್ಕಾಗಿ ಯಾವುದೇ ಪದಾರ್ಥದ ದಾಸ್ತಾನು ಇಂತಿಷ್ಟು ಪ್ರಮಾಣದ ಮಟ್ಟಕ್ಕೆ ಬಂದಾಗ ಕೊಳ್ಳುವ ಕೋರಿಕೆ ಪತ್ರವನ್ನು ಸಲ್ಲಿಸಬಹುದು .
7,ಈ ಪ್ರಮಾಣದ ಮಟ್ಟವೇ ಕೊಳ್ಳುವ ಕೋರಿಕೆ ಮಟ್ಟ .
14,ದಾಸ್ತಾನು ಅಧಿಕಾರಿಗೆ ಕೆಲಸ ಮಾಡಲು ಮತ್ತು ಸಮಯಕ್ಕೆ ಸರಿಯಾಗಿ ಪದಾರ್ಥವನ್ನು ಮತ್ತೆ ದಾಸ್ತಾನಿಗೆ ಪಡೆದುಕೊಳ್ಳಲು ಸಾಧ್ಯ ಆಗುತ್ತದೆ .
23,"ಇಲ್ಲವಾದರೆ ದಾಸ್ತಾನನ್ನು ನೋಡಿ ಅಥವಾ ಪ್ರತೀ ಸಮಯದಲ್ಲೂ ಪ್ರತಿ ಪದಾರ್ಥವನ್ನು ಎಣಿಕೆ ಮಾಡಿ , ಕೊಳ್ಳುವ ಕೋರಿಕೆ ಪತ್ರ ಸಲ್ಲಿಸುವುದು ಆದರೆ ಮತ್ತೆ ದಾಸ್ತಾನು ಬರುವುದು ಬಹಳ ಕಾಲ ಆಗಬಹುದು ."
12,ಅಲ್ಲಿಯವರೆಗೆ ಉತ್ಪಾದನಾ ವಿಭಾಗಕ್ಕೆ ಪದಾರ್ಥ ಇಲ್ಲದೆ ಯಂತ್ರ ಮತ್ತು ಕಾರ್ಮಿಕರು ಕೆಲಸ ಇಲ್ಲದೆ ಇರಬೇಕಾಗುತ್ತದೆ .
22,"ಈ ಮಟ್ಟವನ್ನು ನಿರ್ಧರಿಸಲು ಪರಿಗಣಿಸುವ ಅಂಶಗಳು ಎಂದರೆ , ಪ್ರತಿದಿನ ತಯಾರಿಕೆಗೆ ಎಷ್ಟು ಪದಾರ್ಥ ಪ್ರಮಾಣ ಇರಬೇಕಾಗುತ್ತದೆ ಮತ್ತು ಸರಬರಾಜುದಾರರು ಪದಾರ್ಥವನ್ನು ಸರಬರಾಜು ಮಾಡಲು ಸಾಮಾನ್ಯವಾಗಿ ತೆಗೆದುಕೊಳ್ಳುವ ಕಾಲ ."
9,ಪ್ರತಿ ಪದಾರ್ಥವನ್ನು ಉತ್ಪಾದನಾ ವಿಭಾಗಕ್ಕೆ ರವಾನಿಸುವವರೆಗೂ ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ಇಟ್ಟಿರಬೇಕಾಗುತ್ತದೆ .
6,ಪ್ರತಿಯೊಂದು ಪದಾರ್ಥಕ್ಕೂ ಪ್ರತ್ಯೇಕ ಸ್ಥಳ ಏರ್ಪಟ್ಟಿರುತ್ತದೆ .
6,ಈ ಸ್ಥಳವೇ ಬಿನ್ ಅಥವಾ ಯಾರ್ಕ್ .
19,"ಎಷ್ಟು ಪ್ರಮಾಣದ ಪದಾರ್ಥಗಳನ್ನು ಕೊಳ್ಳಲಾಯಿತು, ತಯಾರಿಕೆಗೆ ರವಾನಿಸಿದ್ದು ಎಷ್ಟು ಮತ್ತು ಉಳಿಕೆ ಎಷ್ಟು ಇದೆ ಎಂಬ ವಿಷಯಗಳನ್ನು ದಾಖಲು ಮಾಡುವ ಕಾರ್ಡು ಬಿನ್ ಕಾರ್ಡು ."
6,ಇದು ದಾಸ್ತಾನು ವಿಭಾಗದ ಪ್ರಥಮ ದಾಖಲೆ .
8,ಈ ಕಾರ್ಡು ಪ್ರತೀ ಬಿನ್ನಿನ ಮೇಲೆ ತಗಲು ಹಾಕಲ್ಪಟ್ಟಿರುತ್ತದೆ .
10,ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆಯನ್ನು ಪದಾರ್ಥ ಹತೋಟಿ ದಾಖಲೆ ಎಂದೂ ಕರೆಯಬಹುದಾಗಿದೆ .
21,ದಾಸ್ತಾನು ವಿಭಾಗದಲ್ಲಿ ಪ್ರತೀ ಪದಾರ್ಥದ ವಿವರಗಳನ್ನು ದಾಖಲು ಮಾಡಲು ಬಿನ್ ಕಾರ್ಡನ್ನು ಪ್ರಥಮ ದಾಖಲೆ ಆಗಿಸಿದ್ದರ ಜೊತೆಗೆ ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆಯನ್ನು ದಾಸ್ತಾನು ಅಧಿಕಾರಿ ಇಡಬೇಕಾಗುತ್ತದೆ .
7,ಬಿನ್ ಕಾರ್ಡನ್ನು ಪ್ರತೀ ಬಿನ್ನಿನಲ್ಲಿ ತಗಲು ಹಾಕಿರಲಾಗುತ್ತದೆ .
13,"ಯಾವುದೇ ಸಂದರ್ಭದಲ್ಲಿ ಪದಾರ್ಥ ವಿವರಗಳನ್ನು ತಿಳಿದುಕೊಳ್ಳಬೇಕು , ಆದರೆ ಪ್ರತೀ ಬಿನ್ನಿನ ಸ್ಥಳಕ್ಕೆ ಭೇಟಿ ನೀಡಬೇಕಾಗುತ್ತದೆ ."
22,ಆದುದರಿಂದ ಈ ಅನನುಕೂಲವನ್ನು ತಪ್ಪಿಸಲು ಸರ್ವ ಪದಾರ್ಥದ ನಿಯಂತ್ರಣ ದಾಖಲೆಯನ್ನು ಇಟ್ಟು ಬಿನ್ ಕಾರ್ಡಿನಲ್ಲಿ ಪ್ರತೀ ಪದಾರ್ಥಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ವಿವರಗಳನ್ನು ಈ ದಾಖಲೆಯಲ್ಲಿ ಎಲ್ಲ ಪದಾರ್ಥದ ವಿವರಗಳನ್ನು ದಾಖಲಿಸಬೇಕಾಗುತ್ತದೆ .
27,ಬಿನ್ ಕಾರ್ಡ್ ದಾಖಲೆಗೂ ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆಗೂ ಯಾವ ವ್ಯತ್ಯಾಸ ಇಲ್ಲದಿದ್ದರೂ ಬಿನ್ ಕಾರ್ಡಿನಲ್ಲಿ ಒಂದೇ ಒಂದು ಪದಾರ್ಥದ ವಿವರಗಳು ಇದ್ದರೆ ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆಗಳಲ್ಲಿ ಎಲ್ಲ ಪದಾರ್ಥಗಳ ವಿವರಗಳು ದಾಖಲು ಆಗಿರುತ್ತವೆ .
15,ಈ ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆ ದಾಸ್ತಾನು ಅಧಿಕಾರಿಗೆ ಹೆಚ್ಚು ಪ್ರಯೋಜನಕಾರಿ ಆಗಿರುತ್ತದೆ ಮತ್ತು ಕೆಲಸ ಸುಲಭ ಆಗುತ್ತದೆ .
5,ಕಾಲ ವಿಳಂಬ ಆಗುವುದನ್ನು ತಪ್ಪಿಸುತ್ತದೆ .
5,ಪದಾರ್ಥಗಳ ಮೇಲಿನ ಹತೋಟಿ ಇರುತ್ತದೆ .
13,ಯಾವ ಪದಾರ್ಥ ಕೊಳ್ಳುವ ಕೋರಿಕೆ ಮಟ್ಟ ತಲುಪಿದೆ ಎಂಬುದನ್ನು ತಮ್ಮ ಕಛೇರಿಯಲ್ಲೇ ನೋಡಿಕೊಳ್ಳುವ ಕೋರಿಕೆ ಸಲ್ಲಿಸಬಹುದು .
14,ಇಲ್ಲವಾದಲ್ಲಿ ಪ್ರತೀ ಬಿನ್ನಿನ ಸ್ಥಳಕ್ಕೂ ಭೇಟಿ ನೀಡಿ ವಿವರಗಳನ್ನು ಪಡೆದುಕೊಳ್ಳುವುದು ಕಾಲ ವಿಳಂಬಕ್ಕೆ ಎಡೆ ಕೊಟ್ಟಂತೆ ಆಗುತ್ತದೆ .
22,ಸರ್ವ ಪದಾರ್ಥ ನಿಯಂತ್ರಣ ದಾಖಲೆ ಪದಾರ್ಥಗಳ ಮೇಲೆ ಹತೋಟಿ ಇಟ್ಟುಕೊಳ್ಳಲು ಸಹಾಯಕ ಆಗುವುದರ ಜೊತೆಗೆ ಸಂಸ್ಥೆ ಆಗಿಂದಾಗ್ಗೆ ತಿಳಿದುಕೊಳ್ಳಬೇಕಾಗುವ ವಿಷಯ ಏನೆಂದರೆ ಒಟ್ಟು ದಾಸ್ತಾನು ಪ್ರಮಾಣ ಮತ್ತು ಮೌಲ್ಯ .
20,ಇದು ಸಂಸ್ಥೆಯ ಲೆಕ್ಕಗಳನ್ನು ಆಖೈರು ಮಾಡಲು ಮತ್ತು ಲಾಭವೇ ಅಥವಾ ನಷ್ಟವೇ ಎನ್ನುವುದನ್ನು ತನ್ನಲ್ಲಿ ಇರುವ ದಾಸ್ತಾನಿನ ಮೌಲ್ಯದ ಆಧಾರದ ಮೇಲೆ ಸಾಲಗಳನ್ನು ಎತ್ತಲು ಯೋಜಿಸಿರುತ್ತಾರೆ .
11,ಇದಕ್ಕಾಗಿ ಒಟ್ಟು ದಾಸ್ತಾನು ಎಷ್ಟು ಇದೆ ಎಂಬುದನ್ನು ಸರ್ವ ಪದಾರ್ಥ ದಾಖಲೆಯಿಂದ ಪಡೆಯಬಹುದು .
17,ಈ ದಾಖಲೆ ಒಂದೇ ಪುಸ್ತಕ ಆಗಿರಬಹುದು ಅಥವಾ ಪ್ರತೀ ಪದಾರ್ಥಕ್ಕೆ ಒಂದು ಹಾಳೆ ಇಟ್ಟು ಒಂದು ದೊಡ್ಡ ದಪ್ತರಕ್ಕೆ ಫೈಲ್ ಮಾಡಬಹುದು .
8,ಒಂದೇ ಪುಸ್ತಕಕ್ಕಿಂತ ಪ್ರತ್ಯೇಕ ಹಾಳೆಯ ದಪ್ತರ ಅನುಕೂಲ ಆಗಿರುತ್ತದೆ .
21,ಕೊಂಡ ಪದಾರ್ಥದ ಒಟ್ಟು ಖುದ್ದು ಪ್ರಮಾಣ ದಾಖಲೆಯಲ್ಲಿ ನಮೂದಿಸಿರುವ ವಿವರಗಳ ಒಡನೆ ತಾಳೆ ಇರಬೇಕು ಅಥವಾ ದಾಖಲೆಯಲ್ಲಿ ಇರುವ ಅಂಕಿ ಅಂಶದಂತೆ ಖುದ್ದು ಪದಾರ್ಥ ಪ್ರಮಾಣ ಇರಬೇಕು .
8,ಯಾವುದೇ ಒಂದರಲ್ಲಿ ವ್ಯತ್ಯಾಸ ಕಂಡುಬಂದರೂ ಸರಿಯಾದ ಮಾಹಿತಿ ದೊರಕುವುದಿಲ್ಲ .
