wordcontent,sentences,index
جی,آچاریہ دیویدی جی نے ` سرسوتی ` کے جنوری ۱۹۰۴ کے شمارے میں ` مدیروں کے لئے اسکول ` جون ۱۹۰۷ میں ` مدیرانہ لیاقت ` اور فروی ۱۹۰۹ میں ` امریکہ میں عمدہ _ ترین مدیر ` عناوین پر جو تبصرے لکھے ہیں ان میں کامیاب مدیر بننے کے لئے لازمی لیاقت اور تعلیم کا ذکر ہے ۔,199
جی,جی ، مجھے آپ کے سائیکولوجی کے نوٹس چاہیئے تھے ۔,255
بعد,بعد میں دھرم ویر بھارتی نے اپنی ادارت سے اس میں چار چاند لگائے ۔,24
بعد,جنگ عظیم کے بعد ملک میں صنعتوں کے قیام کے لئے کارپوریشن میں کچھ کمپنیاں تشکیل دی گئیں لیکن ان کے حصص_کنندگان کی تعداد ہزاروں میں تھی ۔,27
بعد,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔,35
بعد,` آیوروید مہاسمّیلن پتریکا ` کی اشاعت کے دو برس بعد ۱۹۱۵ میں الہ_آباد کی سائنس کونسل نے ` سائنس پتریکا ` کی اشاعت شروع کی ۔,46
بعد,بعد میں ان کا اس پر کیا ردعمل تھا اس کا بھی کچھ پتہ نہیں چلتا ۔,78
بعد,بعد میں یہ ییٹس بھی ٹیگور کے مخالف ہو گئے اور ۱۹۳۵ میں ایک بار یوں ابل پڑے :,79
جب,معاشی صحافت تبھی فروغ پا سکتی ہے جب معاشی شعبے میں تیزی سے سرمایہ لگا ہو ، کمپنیاں اچھا فائدہ دیں اور ان کے حصص کی قدر تیزی سے بڑھے ۔,28
جب,فرانس میں تو کبھی کبھی سننے میں آتا ہے کہ جب سے ہندی سے ایک عوضی کھوج لیا گیا ہے ٹیگور کو لوگ بھول رہے ہیں بھلے ہی مثلاً ٹیٹی_نگر میں بھی اس کا طلوع نہ ہوا ہو ۔,90
جب,جب اخبارات نے مذکورہ ڈھنگ سے بیان کیا تو سرکاری خدمات کے متعلق جگہ - جگہ پر جلسے منعقد کئے گئے ۔,175
جب,جب کبھی کوئی اخبار تلخیوں کے متعلق لکھتا تو اس کے مدیر کو جرمانہ اور سزا دونوں بھگتنا پڑتا ۔,193
جب,جناب بالمکند گپت نے لکھا ہے کہ ` کوی _ وچن سُدھا ` جب پندرہ_روزہ ہوکر سیاست سے متعلق اور دیگر مضامین آزادی کے جذبے سے شائع کرنے لگی تو بڑی تحریک چلی ۔,195
جب,یہ تبھی ممکن ہے جب اسے موضوع کی مکمل جانکاری ہو ۔,204
رہا,یہ رسالہ اب بھی شائع ہو رہا ہے ۔,44
رہا,پتہ نہیں اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔,70
رہا,بہرحال حقیقت یہ ہے کہ ٹیگور کا ہم عصر شاعر خلیل_جبران اب بھی ان سے ہزاروں گنا زیادہ خریدا پڑھا جا رہا ہے جبکہ جبران اور ٹیگور دونوں دنیا کے موافق ، حقیقی ادب کے شعبے میں آج کوئی بہت سنجیدگی سے نہیں لیتا ۔,91
رہا,حالات کو دیکھتے ہوئے ایک خیال آ رہا ہے ، کہئے تو کہوں ۔,104
رہا,ان دنوں ہندستان میں قحط پڑ رہا تھا اور معاشی بحران کے کالے بادل منڈلا رہے تھے ۔,159
رہا,اس وقت کی ہندی صحافت کا فروغ متعدد معاشی وجوہات سے نہیں ہو پا رہا تھا ۔,187
شروع,رامانند جی چٹرجی کی ترغیب پاکر ۱۹۸۲ میں ماڈرن ریویو پرواسی پرکاشن سموہ نے ` وشال بھارت ` کی اشاعت شروع کی ۔,15
شروع,متعدد نئی کمپنیوں نے کام شروع کیا ۔,29
شروع,اس مانگ کو پورا کرنے کے لیے معاشی رسالوں ، `` اکنامِک ٹائمز `` اور `` فائننشیئل ایکسپریس `` کی اشاعت شروع ہوئی ۔,31
شروع,کچھ برس بعد دونوں رسالوں نے دلی سے بھی اپنے شمارے نکالنے شروع کئے ۔,35
شروع,۱۹۷۵ میں ` بزنس اسٹینڈرڈ ` نے کلکتہ سے اشاعت شروع کیا ۔,36
شروع,اسی وقت ` اکنامک ٹائمز ` نے کلکتہ شمارہ شروع کیا ۔,37
ہوں,پچھلے برس سے ہی میں ۱۹۱۳ کے اس انعام کے کچھ حقائق کی تلاش میں تھا اور ایستونیا کی راجدھانی تالن میں واقع قومی لائبریری میں جس کا کچھ برسوں سے میں خوش_قسمت قاری ممبر ہوں -,52
ہوں,میں بےغیرتی ، پشیمانی سے کہہ چکا ہوں کہ میرے لئے آج ہندوستان میں ٹیگور سے کہیں زیادہ موزوں نامدیوڈھسال ہے جس کی شاعری اور مشتبہ سیاسی چال چلن ایک تیکھی بحث جنم تو دیتے ہیں ۔,88
ہوں,حالانکہ ہندی کے کچھ دیگر بیوقوف رجائیت_پسندوں کی طرح میں بھی سوچتا ہوں کہ اگر وہ ملے گا تو منگلیش ڈبرال کو جو اس پر بھی کم و بیش منحصر کرتا ہے کہ اشوک انھیں اپنے عالمی مشاعرے میں کیا رول دیتے ہیں یا شریکانت جی کے لہجے میں دیتا بھی ہے یا نہیں ۔,95
ہوں,میں چاہتی ہوں کہ میری بیٹی مجھے جانے ۔,138
ہوں,ممّا ! میں یہ آٹھ چٹھیاں آپ کے پاس چھوڑ کر جا رہی ہوں ۔,140
ہوں,ان میں وہ ساری باتیں ہیں جو میں اپنی بیٹی کو کہنا چاہتی ہوں ۔,141
اسے,پتہ نہیں اس کا ترجمہ بنگلہ ادب میں ہے یا نہیں اور اس پر اپنے شونار قلمکاروں کا کیا ردعمل رہا لیکن اس صدی برس میں ہندی میں تو اسے لایا ہی جانا چاہیئے ۔,70
اسے,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔,71
اسے,گنجا نے یہ گھر دیکھا سمجھا ہے ، تم سب بھی اسے جانتے ہو ، منا کبھی بھی نہیں سمجھ پائے گا کہ گنجا اس کی ماں ہے یا نہیں ۔,107
اسے,اسے بھی یہ اپنی زندگی سے زیادہ پیاری تھی ۔,137
اسے,یہ تبھی ممکن ہے جب اسے موضوع کی مکمل جانکاری ہو ۔,204
اسے,پھر بھی صحافی لاعلم تو ہوتا نہیں اسلئے اسے دقت نہیں ہوتی ۔,213
پہلے,` دھرم یگ ` کے پہلے مدیر جوشی برادران ڈاکٹر ہیمچند جوشی اور الاچند جوشی تھے ۔,22
پہلے,اس کی دیکھا دیکھی ` فائننشیل ایکسپریس ` نے پہلے چِنّئی اور پھر کلکتہ سے اور ` اکنامک ٹائمز ` نے احمدآباد سے اپنے شمارے نکالے ۔,38
پہلے,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔,71
پہلے,یوں تو اس محرومی مضمون کا فوری مقصد اشوک واجپیئی کے ذریعہ مجوزہ عالمی مشاعرہ کے انعقاد میں پہلے سے ہی پلیتا لگانا ہے ۔,98
پہلے,سب سے پہلے نوجوان شاعر ویومیش شکل سے ۔,100
پہلے,تم تو بہت بعد آئیں گنجا ، آنکھ کھلی تو پہلے بھیّا کو جانا تھا ، باپ و ماں کے تو چہرے تک یاد نہیں ہم کو ۔,120
بہت,اس ` گیتانجلی ` اور مبینہ اصل بنگلہ ` گیتانجلیہڑ ` میں بہت اور اہم فرق ہے ۔,59
بہت,انعام عشائیے پر جو بہت چھوٹی تقریر کرنی ہوتی ہے اس کی جگہ انھوں نے اکادمی کو یک_سطری تار انگریزی میں بھیجا ، جسے سویڈن میں برطانوی سفارت_خانے کے موجودہ کارگزار سفیر کلائیو نے موجود مہمانوں کو پڑھ کر سنایا ۔,62
بہت,بہت افسوس ہے کہ ایڈورڈ_سعید نے یہ تقریر نہیں دیکھی ورنہ اپنی ` اورئینٹلزم ` میں جو یوں تو کوئی بہت قابل_اطمینان کتاب نہیں ہے کم سے کم اس کا ذکر شاید وہ کرتے ۔,68
بہت,انگریزی میں اسی صدی موقع کو بھنانے کے لئے ان کی کچھ کتابیں ضرور چھپی ہیں لیکن بہت محدود شماروں میں ۔,89
بہت,بہرحال حقیقت یہ ہے کہ ٹیگور کا ہم عصر شاعر خلیل_جبران اب بھی ان سے ہزاروں گنا زیادہ خریدا پڑھا جا رہا ہے جبکہ جبران اور ٹیگور دونوں دنیا کے موافق ، حقیقی ادب کے شعبے میں آج کوئی بہت سنجیدگی سے نہیں لیتا ۔,91
بہت,تھوڑا بہت حق جو ہم نے اپنا سمجھ لیا تھا ، وہ تو تم نے چھین ہی لیا نا ۔,115
اپنی,اعلیٰ زمرے کے سنجیدہ مفکر کے روپ میں اپنی تخلیق کے ذریعہ آریہ مذہب اور قومی مذہب کی تشہیر کی ۔,2
اپنی,بعد میں دھرم ویر بھارتی نے اپنی ادارت سے اس میں چار چاند لگائے ۔,24
اپنی,غورطلب ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔,57
اپنی,ٹیگور بھی اپنی اس ` گیتانجلی ` کو جس کی شہرت اور مقبولیت کی بنیاد پر انھیں نوبل دیا گیا اپنی اصل انگریزی تخلیق ہی مانتے دکھائی دیتے تھے ۔,58
اپنی,اس سے بھی عجیب واقعہ یہ ہے کہ ٹیگور نے اپنی کوئی نوبل_انعام کی حصول تقریر بھی نہیں بھیجی کہ اکادمی کا کوئی جیوری یا افسر اس تاریخی موقع پر پڑھ سکے ۔,64
اپنی,حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، سنایا گیا ۔,65
و,ہندی اخبار و رسائل کے ابتدائی مدیروں ، بالمکند گپت ، مہاویرپرساد دیویدی ، درگاپرساد مشر ، مدن_موہن مالویہ ، بابوراووشنو پراڑکر ، امبیکاپرساد واجپیئی اور لکشمینارائن گردے نے ان کمیوں کو دور کرنے اور ہندی نثر کو فروغ دینے میں قابل ذکر کارنامہ انجام دیا ۔,7
و,۲۰ کی دہائی کے تیسرے سال کلکتہ سے طنز و مزاح سے بھرپور ` متوالا ` کی اشاعت ہوئی ۔,12
و,عوام کے لئے آسان اور صریحی زبان و اسلوب میں لکھے رسائل ہی مفید ہو سکتے ہیں ۔,48
و,ٹیگور کے متعلق اصل فرانسیسی کے اس کچے ہندی ترجمے میں کہا گیا ہے ، اس گہری اور بلیغ تاثر ، اس جمالیات اور نئےپن کے لئے ، جس کا تعارف ان کی صلاحیت ، انگریزی رنگ و روپ میں مغربی ادب سے کروا سکی ۔,56
و,حال کے برسوں میں ہماری متعارف آسٹریائی ناول_نگار ، شاعرہ و ڈرامہ_نگار ایلفریڈے یلینیک جنھیں بھیڑ کے درمیان رہنے اور اس کے سامنے بولنے سے وحشت ہے ، اپنی نوبل تقریر ویڈیو کر کے بھجوایا تھا اور وہی دکھایا ، سنایا گیا ۔,65
و,اول تو اس میں ٹیگور کو پہلے ہی اینگلو و انڈین پوئیٹ اعلان کر دیا گیا ہے ، گیتانجلی کو بےخوفی سے ` ایک کلیکشن آف ریلیجیس پوئمس ` تو مان ہی لیا گیا ہے اسے انگریزی ادب کی ملکیت بنا دیا گیا ہے ۔,71
جا,یہ صدارتی تقریر اتنی نیم کچرےپن ، شبہات اور جذبہء_ہمدردی سے پُر ہے کہ خود اس پر کتاب لکھی جا سکتی ہے ۔,69
جا,تقریر میں ہندوستان کے نشاۃالثانیہ کا پورا سہرا جس میں جدید ہندی زبانوں کا طلوع اور فروغ بھی شامل ہے عیسائی مشنریوں کو جن کے جزوی تعاون سے انکار تو نہیں کیا جا سکتا ، دے دیا گیا ہے ۔,73
جا,بہرحال حقیقت یہ ہے کہ ٹیگور کا ہم عصر شاعر خلیل_جبران اب بھی ان سے ہزاروں گنا زیادہ خریدا پڑھا جا رہا ہے جبکہ جبران اور ٹیگور دونوں دنیا کے موافق ، حقیقی ادب کے شعبے میں آج کوئی بہت سنجیدگی سے نہیں لیتا ۔,91
جا,ممّا ! میں یہ آٹھ چٹھیاں آپ کے پاس چھوڑ کر جا رہی ہوں ۔,140
جا,یہ صلاحیت تجربوں سے بھی لائی جا سکتی ہے ۔,211
جا,لیکن اگر منتظم یا موضوع کی جانکاری پہلے سے نہیں ہو سکے تو وہاں جا کر اپنی تیز ذہنی سے کچھ پتا کر لینا چاہیئے ۔,214
اب,یہ رسالہ اب بھی شائع ہو رہا ہے ۔,44
اب,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔,47
اب,سنجیدہ معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے نہ پڑھنا چاہتا ہے ۔,86
اب,بہرحال حقیقت یہ ہے کہ ٹیگور کا ہم عصر شاعر خلیل_جبران اب بھی ان سے ہزاروں گنا زیادہ خریدا پڑھا جا رہا ہے جبکہ جبران اور ٹیگور دونوں دنیا کے موافق ، حقیقی ادب کے شعبے میں آج کوئی بہت سنجیدگی سے نہیں لیتا ۔,91
اب,ایک عجب اتفاق ہے کہ اسی سال جبران کی ۱۳۰ ویں سالگرہ ہے اور بیسیوں تراجم اور کروڑوں کاپیوں میں فروخت ہو چکی ان کی تخلیق ` دی پروفٹ ` کی ۹۰ سالگرہ بھی جو شیکسپئر کے بعد دنیا میں اب بھی سب سے زیادہ فروخت ہونے والی دوسری ادبی کتاب کہی جاتی ہے ۔,92
اب,تم سے ناراض رہنے کا اب کا حق ہے ہمارا ؟,114
طرح,کپل_سبّل اور نریندر مودی کی طرح وہ بھی تو شاعر ہیں ۔,84
طرح,سنجیدہ معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے نہ پڑھنا چاہتا ہے ۔,86
طرح,حالانکہ ہندی کے کچھ دیگر بیوقوف رجائیت_پسندوں کی طرح میں بھی سوچتا ہوں کہ اگر وہ ملے گا تو منگلیش ڈبرال کو جو اس پر بھی کم و بیش منحصر کرتا ہے کہ اشوک انھیں اپنے عالمی مشاعرے میں کیا رول دیتے ہیں یا شریکانت جی کے لہجے میں دیتا بھی ہے یا نہیں ۔,95
طرح,انگریزی حکومت نے بھی اس روایت کو اپنایا اور اس پر کثیر رقم پانی کی طرح بہایا ۔,157
طرح,اسی طرح کا دربار لارڈ کرزن نے بھی کیا ۔,166
طرح,ہندوستانی اس نقصان پر بری طرح سبک رہے ہیں ، یہاں تک کہ سفر میں ہندی رسائل اور ان کے مدیروں کو بڑی بڑی تکالیف جھیلنی پڑی ۔,182
رہی,غورطلب ہے کہ سویڈی اکادمی کہہ رہی ہے کہ ٹیگور نے انگریزی ` فارم ` میں ترجمہ میں نہیں ، مغرب کو اپنی صلاحیت سے متعارف کروایا ۔,57
رہی,ممّا ! میں یہ آٹھ چٹھیاں آپ کے پاس چھوڑ کر جا رہی ہوں ۔,140
رہی,یہ تو کیا کہہ رہی ہے روپا ؟,146
رہی,اسی طرح کانفرنس کے اختتام کے بعد بھی اگر بہت دیر نہیں ہو رہی ہو تو فوراً بھاگنا مفید نہیں ہوتا ۔,221
رہی,سوچ کیا رہی ہو موہنی ! کود جاوء ۔,261
رہی,منا ! میں جا رہی ہوں ۔,281
نہ,سنجیدہ معاملہ یہ ہے کہ بنگلہ قارئین کو چھوڑ کر ٹیگور کو اب میری ہی طرح تقریباً نہ کوئی پڑھتا ہے نہ پڑھنا چاہتا ہے ۔,86
نہ,فرانس میں تو کبھی کبھی سننے میں آتا ہے کہ جب سے ہندی سے ایک عوضی کھوج لیا گیا ہے ٹیگور کو لوگ بھول رہے ہیں بھلے ہی مثلاً ٹیٹی_نگر میں بھی اس کا طلوع نہ ہوا ہو ۔,90
نہ,مجھے مکمل یقین ہے کہ ان میں سے کئی نے نہ ٹیگور کو پڑھا ہوگا نہ پڑھنا چاہتے ہونگے ۔,93
نہ,دیوتا نہ بھی ملے ، تو کیا پجاری کی بھکتی چھوٹ جاتی ہے ؟,126
نہ,ذاتیات میں آپ یقین بھلے نہ کریں اگر اتفاق سے آپ کی اور امیدوار کی ذات ایک ہے تو ذات کی بنیاد پر متاثر کرنے کی کوششیں ہونگی ۔,249
نہ,پھر آج کے زمانے میں یہ ممکن نہیں ہے کہ غیرجانبدار سے غیرجانبدار نامہ_نگار کا کوئی بھی سیاسی جھکاو نہ ہو ۔,250
تک,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔,47
تک,زمانہ کیا انھیں مہمانوں کا ترجمہ کرنے و پڑھنے یا جذبے میں گھسنے تک نہیں دیا جائے گا ؟,96
تک,تم تو بہت بعد آئیں گنجا ، آنکھ کھلی تو پہلے بھیّا کو جانا تھا ، باپ و ماں کے تو چہرے تک یاد نہیں ہم کو ۔,120
تک,ہندوستانی اس نقصان پر بری طرح سبک رہے ہیں ، یہاں تک کہ سفر میں ہندی رسائل اور ان کے مدیروں کو بڑی بڑی تکالیف جھیلنی پڑی ۔,182
تک,ہمارا محض ایک ہدف ہے خبر نکال کر اسے قابل قراءت زبان میں تیار کر قارئین تک پہنچانا ۔,234
تک,مجھے یقین نہیں ہو رہا موہنی کہ کوئی لڑکی مجھ سے اتنا پیار کر سکتی ہے اور وہ بھی تمھارے جیسی لڑکی جس کے لئے کالج کا کوئی بھی لڑکا قتل تک کر سکتا ہے ۔,298
گئی,سویڈن اکیڈمی نوبل کمیٹی کے ذریعہ رویندر ناتھ ٹیگور پر دئے گئے بیان میں بلاشبہہ ` گیتانجلی ` کو مرکزی اہمیت دی گئی ہے لیکن ` دی گارڈنر ` لرکس آف لو اینڈ لائف ` گلمپز آف بنگال لائف ` ، ` دی کرسنٹ موون ` اور سادھنا ` دی ریلائزیشن آف لائف ` کے ذکر بھی ہیں ۔,51
گئی,ٹیگور کو اس سب سے متاثر بلکہ ان کا ایک ` ` پروڈکٹ ` ` نما صوفی ، فلسفی ، مذہبی انسان تقریباً ایک پیغمبر جیسا پیش کرنے کی کوئی کسر نہیں چھوڑی گئی ہے ۔,76
گئی,گنجا ! بات صرف ہماری نہیں رہ گئی تھی ، بھیّا کی خوشی کی بات تھی ، اس گھر کی بات تھی جسے بھابھی نے اتنے جتن سے سنوارا و سجایا ، بات ہمارے منّا کی تھی ۔,122
گئی,ہم نے بہت کوشش کی راہول ، مگر اس کی انٹرنل بلیڈنگ اتنی بڑھ گئی تھی کہ ہم کچھ نہیں کر سکے ۔,134
گئی,گائتری منتر تو میں بھول گئی ۔,144
گئی,سنا بہنوں ہماری روپا گائتری منتر بھول گئی ۔,147
ہندی,مہاتما منشی رام جو آگے چل کر سوامی شردّھانند کے روپ میں مشہور ہوئے انھیں کے بیٹے اندر ودّیا واچسپتی ہندی صحافت کے ایک تابندہ ستارہ تھے ۔,0
ہندی,ہندی صحافت کے جنم کے ساتھ ہی ادبی صحافت کا فروغ ہونے لگا ۔,3
ہندی,ہندی اخبار و رسائل کے ابتدائی مدیروں ، بالمکند گپت ، مہاویرپرساد دیویدی ، درگاپرساد مشر ، مدن_موہن مالویہ ، بابوراووشنو پراڑکر ، امبیکاپرساد واجپیئی اور لکشمینارائن گردے نے ان کمیوں کو دور کرنے اور ہندی نثر کو فروغ دینے میں قابل ذکر کارنامہ انجام دیا ۔,7
ہندی,اس میں تبھی موجودہ ہندی مصنفین کی تخلیقات ان کی زندگی کا تعارف اور تنقید چھپتی تھی ۔,13
ہندی,ہندی کے عظیم شاعر سُرجکانت ترپاٹھی نرالا ` متوالا ` کی اشاعت سے شدید طور سے جڑے تھے ۔,14
ہندی,اس رسالے نے اپنے علمی مضامین ، بھرپور تبصروں ، عمدہ تصاویر کے سبب اپنے لئے جلد ہی ہندی رسالوں میں خصوصی مقام بنا لیا ۔,17
رہے,اس پرچہ کی اشاعت میں شروع سے اب تک الہ_آباد یونیورسٹی کے سائنس شعبہ کے ممبر اور چوٹی کے سائنسداں تعاون دیتے رہے ہیں ۔,47
رہے,شاعر کی زندگی میں ہی شاید دونوں میں ترمیم بھی ہوتے رہے ہیں ۔,60
رہے,ٹیگور کے متعلق کہا گیا ہے کہ وہ ` اس شعری فن کے نئے اور لائقِ_ستائش ماسٹر ہیں جو ملکہ ایلیزابیتھ کے زمانے سے برطانوی تہذیب کی تشہیر کے معتمد ہمراہی رہے ہیں ۔ ` `,72
رہے,فرانس میں تو کبھی کبھی سننے میں آتا ہے کہ جب سے ہندی سے ایک عوضی کھوج لیا گیا ہے ٹیگور کو لوگ بھول رہے ہیں بھلے ہی مثلاً ٹیٹی_نگر میں بھی اس کا طلوع نہ ہوا ہو ۔,90
رہے,یہ کیسی باتیں کر رہے تھے تم لوگ ، ہمارے لئے تم اپنی خوشیاں چھوڑ دوگے اور ہم خوش ہو جائینگے ۔,128
رہے,ان دنوں ہندستان میں قحط پڑ رہا تھا اور معاشی بحران کے کالے بادل منڈلا رہے تھے ۔,159
