bshift,sentences
0,گاندھی جی پہلے لیڈر تھے جو خواتین اور مردوں کے درمیان کسی قسم کی تفریق یا امتیاز قبول کرنے کو تیار نہیں تھے ۔
0,انھوں نے سبھی مرد و عورت کو جدوجہد آزادی اور تخلیقی امور میں شامل ہونے کی اپیل کی ۔
0,صحافی پیشے میں خواتین کی آمد کا اعلان کرنے والا اور سماجی بیداری پھیلانے والا ہندی کا پہلا رسالہ ` بال بودھنی ` تھا ۔
0,اس کی اشاعت بھارتیندو ہریش چند نے پہلی جنوری ۱۸۷۴ کو کیا تھا ۔
0,"اس کے پہلے شمارے کے پہلے صفحے پر یہ گذارش شائع ہوئی تھی , ' میری پیاری بہنو ، میں تمھاری نئی بہن ، ` بال بودھنی ` آج تم لوگوں سے ملنے آئی ہوں اور میری یہ خواہش ہے کہ تم لوگوں سے ہر ماہ ایک بار ملوں ' ۔"
0,بیسویں صدی کی دوسری دہائی کے آغاز میں سدرشن آچاریہ نے الہ_آباد سے ` گرہ لکشمی ` رسالہ شائع کیا ۔
0,اسی برس بنارس سے بابو راو وشنو پراڈکر اور شانتی پریہ دیویدی کی ادارت میں خواتین کے لیے مفید رسالہ ` کملا ` کی اشاعت شروع ہوئی ۔
0,یہ اپنے وقت کا سب سے عمدہ خواتین افادیت رسالہ تھا ۔
0,اسی وقت گووِند شاستری دگویکر نے بنارس سے ` گرہستھ ` رسالے کی اشاعت شروع کی ۔
0,آزادی کے بعد خواتین کے رسائل کا اور فروغ ہوا ۔
0,بینیٹ کولمین کمپنی ( ٹائمز آف انڈیا ) گروپ نے انگریزی میں ` فمینا ` نکال کر اس کی شروعات کی ۔
0,پچھلی چار دہائیوں کے دوران ` فیمینا ` کی طرز پر ہندی میں ` واما ` نکالنے کی بھی کوشش کی گئی لیکن وہ کامیاب نہیں ہوئی ۔
0,` فیمینا ` کی طرز پر انگریزی میں ` سیوا ` بھی نکلتی ہے ۔
0,انگریزی کی خواتین صحافیوں کے طرز پر الہ_آباد کے دوست پرکاشن نے ` منورما ` کی اشاعت شروع کیا ۔
1,اسی طرح دلی پریس نے ` گرہ ` شوبھا کی اشاعت شروع کی ۔
0,ادھر خاندانی جھگڑے کے سبب ` منورما ` کی اشاعت بند ہے ۔
1,ادھر کی ہیمامالنی ادارت میں `` میری سہیلی `` اشاعت شروع ہوئی ہے ۔
0,متعدد خواتین تنظیمیں اپنا رسالہ نکالتے ہیں ۔
0,مدھوکشور کی ادارت میں ` مانوشی ` نکل رہی ہے ۔
1,بھوپال سے ` انوسوئیا ` کی اشاعت ہو رہی ۔ ہے
0,مہیلا دکشتا سمیتی ` جننی ` نام سے ایک رسالہ نکالتی ہے ۔
0,اوشا رائے نے خواتین کے مسائل اور تعلیم ، صحت اور ماحولیات سے جڑے موضوعات پر بڑے اچھے ڈھنگ سے روشنی ڈالی ہے ۔
0,شہناز انکلی سریا سلامتی سے متعلق معاملوں کی ماہر ہیں ۔
1,تولین سنگھ ہمعصر کا سیاست بہترین تجزیہ کرتی ہیں ۔
1,مرنال پانڈے متعدد اخبارات رسائل و کی ادارت کے روپ میں نسائی معاملات ، مرد و عورت غیرہمواریت اور خواتین کی پسماندگی پر ہندی اور انگریزی میں برابر لکھتی رہی ہیں ۔
0,کومی کپور ` انڈین ایکسپریس ` کی مقامی مدیر ہیں ۔
0,این_ڈی_ٹی_وی کی برکھادت نے تو جوکھم_بھری جگہوں میں جاکر یہ ثابت کر دیا ہے کہ اب خواتین کسی شعبہ میں پیچھے نہیں ہیں ۔
0,ہندی فلمی رسالے کی شروعات عجب ڈھنگ سے ہوئی ۔
0,شروع میں ہرایک فلم کے بارے میں دو چار صفحہ کی ایک کتاب شائع کی جاتی تھی ۔
0,اس میں فلم کے اداکار و اداکارائیں کے ناموں کے ساتھ فلم کی کہانی کی تلخیص اور فلم کے سبھی گانے ہوتے تھے ۔
0,فلم سے متعلق اس شور شرابے اور بھوک نے دہلی میں فلم رسائل کو جنم دیا ۔
0,"دہلی ۱۹۳۲ میں لیکھرام کی ادارت میں ہفتہ_وار "" رنگ_بھومی "" کی اشاعت شروع ہوئی ۔"
1,کی اس قیمت دو پیسہ تھی ۔
1,کسی بھی انتخابی علاقہ کی صحیح تصویر جاننے کے لئے سب سے تو پہلے ذات ، مذہب ، پارٹی کے تعصبات سے دور رہنا ضروری ہے ۔
0,نامہ_نگار کا کام کسی ذات ، مذہب یا پارٹی کے امیدوار کو نہ کامیاب کرنا ہے ، نہ ناکام کرنا ہے ۔
0,کوئی امیدوار کسی اخبار کے جتانے سے نہ جیتتا ہے ، نہ ہارتا ہے ۔
0,وہ اخبار کے رول کو اس معاملے میں بہت پیچیدہ وجوہات سے لیتا ہے ۔
1,اسلئے ایک نامہ_نگار کو یہ بھرم نہیں چاہیئے ہونا کہ اس کی ایک یا دو رپورٹ کسی پارٹی کے امیدوار کی قسمت کا فیصلہ کر سکتی ہے ۔
1,اسلئے جب کسی نامہ_نگار انتخابی حلقہ میں جائیں تو اپنے سارے تعصبات یا بدگمانی ایک طرف رکھ کر جائیں ۔
0,دوسرا بھرم ذاتی مساوات کی بنیاد پر کھڑا ہوتا ہے ۔
0,مان لیجئے ایک انتخابی حلقہ میں کئی سیاسی پارٹیوں کے امیدوار اہم طور سے میدان میں ہیں ۔
0,اب آپ جس امیدوار یا اس کے حامی کے پاس جائینگے تو وہ ذاتی جوڑ - توڑ ، جوڑ - بقایا لگا کر بتائےگا کہ ماحول اس کی حمایت میں ہے ۔
1,لیکن سب سے زیادہ ذات - پات بہار میں ہے اور یہ نہیں لازمی ہے کہ کوئی امیدوار ذات کی بنیاد پر جیتے ۔
0,کچھ رائےدہندگان کسی خاص پارٹی کے تئیں ایماندار ہوتے ہیں ، کچھ رائےدہندگان اپنی ذات کے امیداوار سے ناراض ہوتے ہیں ، کچھ علاقہ کی اندیکھی کے سبب کسی خاص امیدوار کو حمایت دینا یا نہیں دینا چاہتے ہیں ۔
0,کئی مرتبہ کسی امیدوار کا کوئی تبصرہ یا اس کا عوامی سلوک رکاوٹ یا وسیلہ بن جاتا ہے ۔
1,اسلئے نسلی مساوات کی بنیاد پر کسی بھی امیدوار کی جیت یا ہار نہیں طے ہوتی ۔
0,عموماً نسل تمام عادلانہ عناصر میں سے ایک ہوتی ہے ۔
0,اسلئے انتخابات کو اپنے عینک سے نہ دیکھیں ۔
0,اہم یہ ہے کہ اسے دوسرے کے عینک سے دیکھیں ۔
0,آپ اس سچائی کو بدل نہیں سکتے ۔
1,اسلئے اپنی میں رپورٹ اس سچائی کو ظاہر کریں ۔
0,یہ سچائی آپ تبھی ظاہر کر پائینگے جب آپ اسے دیکھ سکینگے ۔
0,اسے دیکھ سکینگے ، جب آپ پارٹی بندی ، ذات _ بندی ، انفرادی ، فرقہ _ وارانہ تعصبات سے دور ہونگے ۔
0,جب آپ لالچ یا دھمکی یا بہکاوے سے دور ہونگے ۔
0,آپ انتخابی میدان میں استعمال ہونے نہیں ، حقائق کا مدلل ڈھنگ سے استعمال کرنے کے لئے جاتے ہیں ۔
0,اپنی آنکھیں اور دماغ بند کرنے نہیں ، کھولنے جاتے ہیں ۔
0,اپنے تخیلات اور خوابوں کی تعبیر کرنے نہیں ، حقائق اور سچائیوں کا سامنا کرنے جاتے ہیں ۔
0,اسلئے رائےدہندہ کے روپ میں آپ اپنے فیصلے کو انتخابی رپورٹ لکھنے پر حاوی نہ ہونے دیں ۔
0,اپنے دونوں رول کو الگ - الگ دیکھیں ۔
1,ایک کا رول دوسرے پر دوسرے کا رول پہلے پر لادیں نہ ۔
0,پھر وہ کہنا شاید لازمی ہے کہ رپورٹ میں فیصلے نہ دیں ۔
0,رپورٹ ، رپورٹ ہوتی ہے فیصلہ نہیں ۔
0,لیکن اس کا یہ مطلب نہیں کہ آپ حقائق کو مدلل و پراعتماد طور سے نہ رکھیں اور انتخابات کی ایک مکمل تصویر نہ دیں ۔
1,اہم ہر امیدوار کے انتخابی دفتر میں جائیں ۔
0,وہاں اہم انتخابی منتظم سے بات کریں ۔
0,ہر پارٹی کا انتخابی منتظم بڑھ چڑھ کر ، غیرمعروف اور بےبنیاد باتیں کرےگا ۔
1,لیکن چار تین امیدواروں یا ان کے انتخابی منتظمین سے باتیں کرنے پر تصویر کچھ صاف ہوگی ۔
0,ان سے حاصل یکسر مخالف حقائق کے درمیان بھی ایک تصویر آپ کو صاف دکھیگی ۔
1,کم سے کم تین دو اہم طاقت اور کمزوری کا پتا لگیگا ۔
0,ان کے دعووں و دلیلوں کی حقیقت کا پتا چلیگا ۔
1,ان کے انتخابی مہم کے کا نظام پتا چلیگا ۔
1,موقع ملے امیدوار تو کے ساتھ تھوڑا گھومیں ۔
0,انتخابی جلسہ ہو رہا ہے تو وہ دیکھیں ۔
0,کسی پارٹی کا جلوس نکل رہا ہے تو اس کے تئیں لوگوں کا کیا رخ ہے ، اس پر نظر رکھیں ۔
0,لیکن کبھی اس رعب میں نہ آئیں کہ فلاں امیدوار تو ہار ہی نہیں سکتا ۔
0,یا فلاں پارٹی کی حمایت میں مبینہ طور سے پورے ملک یا ریاست میں ہوا بہہ رہی ہے تو اس کا امیدوار یہاں سے جیتیگا ۔
1,مدافعت کے متعلق اپنے ملک کی سے حفاظت لےکر دنیا کے تحفظاتی ماحول کے بارے میں علم ہونا ضروری ہے ۔
1,یہ موضوع حساس اسلئے ہیں کیونکہ ذرا سی غلطی آپ کی اپنی قومی سلامتی کے لئے خطرہ ہو سکتی ہے ۔
0,دو ممالک کے درمیان تناو پیدا کر سکتی ہے اور آپ کی فوج کا حوصلہ ناحق ٹوٹ سکتا ہے ۔
0,یہ بھی عجیب بات ہے کہ کویت و عراق جنگ کے دوران دنیا بھر میں دفاعی مضمون_نگاروں کی فوج ایسے کھڑی ہو گئی جیسے ` مشروم ` کی پیداوار ہوتی ہے ۔
0,یہی سبب ہے کہ اس وقت دفاعی مضمون_نگاروں کی بیشتر پیشنگوئیاں غلط ثابت ہوئیں ۔
0,دفاع کی صحیح اور مناسب رپورٹنگ کے لئے لازمی ہے کہ نامہ_نگار میدان میں جائیں اور خود وہاں کے حالات کا مطالعہ کریں ۔
0,اس زمرے میں دنیا کے سب سے اونچے جنگی مقام سیاچن کا سوال آتا ہے ۔
1,شروع شروع میں ریڈیو پروگرام ریڈیوں سیٹوں تک تھے محدود ۔
0,اب موبائل فون کے ذریعے ایف_ایم ریڈیو سنا جانے لگا ہے ۔
1,حال ہی میں مرکزی کابینہ میں ایف_ایم ریڈیو کے تیسرے مرحلے کی توسیع کو منظوری دے دی ۔ ہے
0,ریڈیو صنعت کے لیے ایک اہم چیلنج ہے اس کے سامعین کی تعداد کا پتہ لگانا ۔
0,میڈیا اور تفریحی صنعت کے دیگر حصوں میں موسیقی ، گھر کے باہر تشہیر ، انٹرنیٹ اشتہار ، انیمیشن ، گیمنگ اور منظری اثر شامل ہیں ۔
0,ہندوستان میں موسیقی سے ملنے والی آمدنی کا ایک بڑا حصہ فلمی موسیقی سے آتا ہے ۔
0,آزاد موسیقی البموں کی فروخت کافی کم ہے ۔
0,ہندوستان میں اینیمیشن اور گیمنگ صنعت ۲۰۰۴ ۔ ۰۵ میں بڑھا ۔
0,چیلنج کے باوجود گیمنگ تیزی سے بڑھ رہا ہے ۔
1,گیمنگ صنعت کے سماجی لیے نیٹورکنگ تحفہ ثابت ہوا ہے اور کئی آنلائن صارفین اس کے عادی ہو گئے ہیں ۔
0,آجکل سماجی نیٹورکنگ کے تئیں بھی ایک زبردست رجحان ہے اور یہ بےتحاشہ بڑھ رہا ہے ۔
1,یہ صارفین زیادہ کو بیدار بنا رہا ہے ۔
1,ہندوستان میں مجموعی گھریلو مصنوعات میں اشتہارات کا حصہ صرف 0.53 فیصد ہے جبکہ امریکہ میں 1.08 یہ فیصد اور جاپان میں 0.09 فیصد ہے ۔
0,اس سے اشارہ ملتا ہے کہ ہندوستان میں اس شعبے میں اضافے کے بہت امکانات ہیں ۔
0,رانی نے کہا مجھے کسی بھی خان سے کوئی دقت نہیں ہے بلکہ تینوں خانوں سے میں نے بہت کچھ سیکھا ہے ۔
0,شاہ_رخ اور عامر نے مجھے بہت کچھ سکھایا ہے ۔
0,شاہ_رخ ہمیشہ ہی بہت خوش_مزاج رہے ہیں اور ایک معاون ستارہ کے طور پر انہوں نے ہمیشہ مجھے سکھایا کہ بہتر کام کیسے کیا جائے ۔
0,عامر تو میرے لیے استاد کی طرح رہے ہیں ۔
0,جب میں نے اپنی زندگی کی شروعات کی تھی تب انہوں نے میرے ہاتھ پکڑ کر مجھے سکھایا تھا کہ کس طرح اداکاری کی سیڑھی چڑھنی چاہئے ۔
1,میں ان کے ساتھ تلاش فلم بھی کر رہی ہوں اور ابھی مجھے بھی لگتا ہے کہ مجھے اور بھی بہت کچھ سیکھنا ہے ان سے ۔
0,رانی نے سلمان کی تعریفوں کے پُل باندھے ۔
0,انہوں نے کہا کہ سلمان خان میرے بہت اچھے دوست ہیں ۔
0,تینوں خانوں کے ساتھ میری بہت اچھی اور الگ بونڈنگ ہے اور مجھے پتہ ہے کہ سبھی خان مجھے بہت پسند کرتے ہیں ۔
